riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
32	BPR-BRK-000032	8594883011458	BOS183129	OE8682605;OE8366885	62426	Bosch	Bosch	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Bosch	Brzdové čeľuste Bosch, priemer 312 mm	Brzdové čeľuste značky Bosch s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Pravá		EUR	23	40.35	49.63	53.39	65.67	32.3	0			€/ks		391	KE-03 Košice	Skladom	24 h	1	1	1	1	Kartón	24 h	1.82	2.25	312	312	44		312x312x44 mm	Volkswagen Golf VII 2012–2020	2012	2020	ECE R90	8708.30	Poľsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000032.jpg	https://cdn.bpr.sk/doc/bpr-brk-000032.pdf	áno	2026-06-02
33	BPR-PRT-000033	8594602551784	VAL145720	OE7072945;OE7438291	57348	Valeo	Valeo	BrzdyPro s.r.o.	Náhradné diely	Štartér	PRT	Štartér Valeo	Štartér Valeo	Štartér Valeo. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Zadná náprava		Zadná náprava	Sada		EUR	23	205.31	252.53	290.34	357.12	41.4	0			€/ks	57.50	377	KE-03 Košice	Skladom	24 h	1	1	4	4	Fólia	24 h	11.23	12.91	58	283	91		58x283x91 mm	Škoda Fabia II (5J) 2007–2014	2007	2014		8708.99	Japonsko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-000033.jpg	https://cdn.bpr.sk/doc/bpr-prt-000033.pdf	áno	2026-06-02
34	BPR-BRK-000034	8598614606487	BOS484686	OE9198667	55257	Bosch	Bosch	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Bosch	Brzdové kotúče Bosch, priemer 288 mm	Brzdové kotúče značky Bosch s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	18.50	22.75	28.10	34.56	51.9	0			€/ks		26	DC-WIEN Viedeň	Na ceste	2–3 dni	3	10	1	2	Plastová nádoba	2–3 dni	4.85	5.89	288	288	60		288x288x60 mm	Mercedes-Benz C W204 2007–2014	2007	2014	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000034.jpg	https://cdn.bpr.sk/doc/bpr-brk-000034.pdf	áno	2026-06-02
35	BPR-FLT-000035	8591299912195	MAN444503	OE7526184;OE6692633	75516	Mann-Filter	Mann-Filter	BrzdyPro s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Mann-Filter	Vzduchový filter Mann-Filter, typ Vysoký prietok	Vzduchový filter Mann-Filter (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	18.34	22.56	26.60	32.72	45.0	0			€/ks		449	BA-01 Bratislava	Skladom	24 h	1	4	1	1	Fólia	24 h	0.97	1.04	259	203	94		259x203x94 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	Nemecko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-000035.jpg	https://cdn.bpr.sk/doc/bpr-flt-000035.pdf	áno	2026-06-02
36	BPR-TYR-000036	8590432749216	MIC733931		44902	Michelin	Michelin	BrzdyPro s.r.o.	Pneumatiky	Celoročná pneumatika	TYR	Michelin 175/65 R16 97V celoročná	Celoročná pneu Michelin 175/65 R16 97V	Celoročná pneumatika Michelin 175/65 R16, nosnosť 97, rýchlosť V. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 69 dB.	Rozmer	175/65 R16 97V				EUR	23	47.59	58.54	64.58	79.43	35.7	0			€/ks		247	BA-01 Bratislava	Skladom	24 h	1	1	4	4	Kartón	24 h	7.40	9.07	500	175	175		500x175x175 mm	Univerzálne			ECE R30	4011.10	Nemecko	Nový	24	Celoročná	B	C	69			https://cdn.bpr.sk/img/bpr-tyr-000036.jpg	https://cdn.bpr.sk/doc/bpr-tyr-000036.pdf	áno	2026-06-02
37	BPR-BRK-000037	8594596592756	ATE374960	OE4913981;OE6059652	10098	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 312 mm	Brzdový strmeň značky ATE s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Ľavá		EUR	23	60.93	74.94	94.32	116.01	54.8	15	98.61		€/ks	38.80	0	KE-03 Košice	Na objednávku	10 dní	10	1	2	4	Blister	10 dní	5.89	7.19	312	312	77		312x312x77 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ECE R90	8708.30	Španielsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000037.jpg	https://cdn.bpr.sk/doc/bpr-brk-000037.pdf	áno	2026-06-02
38	BPR-FLU-000038	8593554091614	VAL781305		71653	Valvoline	Valvoline	BrzdyPro s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Valvoline 15W-40 4 L	Syntetický olej Valvoline 15W-40, balenie 4 L	Plne syntetický motorový olej Valvoline 15W-40. Normy ACEA C3, API SN, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	15W-40 / 4 L				EUR	23	36.96	45.46	51.21	62.99	38.6	0		15.75	€/L		0	BA-01 Bratislava	Vypredané	—	0	10	2	2	Blister	—	3.80	4.63	110	186	292	4.00	110x186x292 mm	Univerzálne			ACEA C3 / API SN	3819.00	Francúzsko	Nový	0					15W-40	ACEA C3, API SN	https://cdn.bpr.sk/img/bpr-flu-000038.jpg	https://cdn.bpr.sk/doc/bpr-flu-000038.pdf	áno	2026-06-02
39	BPR-FLU-000039	8597715155979	LIQ306720		82273	Liqui Moly	Liqui Moly	BrzdyPro s.r.o.	Prevádzkové kvapaliny	Chladiaca kvapalina	FLU	Chladiaca kvapalina Liqui Moly 1.5 L	Chladiaca kvapalina Liqui Moly, 1.5 L, G12++	Chladiaca kvapalina Liqui Moly, norma G12++, balenie 1.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	1.5 L				EUR	23	8.06	9.91	11.34	13.95	40.7	0		9.30	€/L		227	ZA-02 Žilina	Skladom	24 h	1	10	2	1	Sada v krabici	24 h	1.61	1.98	218	148	312	1.50	218x148x312 mm	Univerzálne			G12++	3819.00	Taliansko	Nový	0							https://cdn.bpr.sk/img/bpr-flu-000039.jpg	https://cdn.bpr.sk/doc/bpr-flu-000039.pdf	áno	2026-06-02
40	BPR-PRT-000040	8599596002731	FAG231106	OE3895807;OE2613553	48215	FAG	FAG	BrzdyPro s.r.o.	Náhradné diely	Ložisko kolesa	PRT	Ložisko kolesa FAG	Ložisko kolesa FAG	Ložisko kolesa FAG. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	62.44	76.80	81.43	100.16	30.4	0			€/ks		0	KE-03 Košice	Na objednávku	7 dní	7	1	1	2	Kartón	7 dní	0.40	0.49	230	266	41		230x266x41 mm	Volkswagen Golf VII 2012–2020	2012	2020		8708.99	Poľsko	Nový	24							https://cdn.bpr.sk/img/bpr-prt-000040.jpg	https://cdn.bpr.sk/doc/bpr-prt-000040.pdf	áno	2026-06-02
41	BPR-PRT-000041	8595769999259	DEN43888	OE5806677;OE1427469	87227	Denso	Denso	BrzdyPro s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Denso	Alternátor Denso	Alternátor Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Zadná náprava		Zadná náprava	Sada		EUR	23	138.65	170.54	184.39	226.80	33.0	10	204.12		€/ks	68.09	11	ZA-02 Žilina	Na ceste	2–3 dni	3	1	1	1	Plastová nádoba	2–3 dni	10.36	11.41	230	57	117		230x57x117 mm	Audi A6 C7 2011–2018	2011	2018		8708.99	Taliansko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-000041.jpg	https://cdn.bpr.sk/doc/bpr-prt-000041.pdf	áno	2026-06-02
42	BPR-LGT-000042	8596450924550	PHI858676		68443	Philips	Philips	BrzdyPro s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	Sada				EUR	23	46.04	56.63	61.61	75.78	33.8	0			€/ks		150	ZA-02 Žilina	Skladom	24 h	1	1	2	4	Plastová nádoba	24 h	0.43	0.49	477	29	58		477x29x58 mm	Opel Insignia A 2008–2017	2008	2017	ECE R37/R112	8512.20	Poľsko	Nový	12							https://cdn.bpr.sk/img/bpr-lgt-000042.jpg	https://cdn.bpr.sk/doc/bpr-lgt-000042.pdf	áno	2026-06-02
43	BPR-BRK-000043	8594055757467	TRW232680	OE9348585;OE9547240	43401	TRW	TRW	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 288 mm	Brzdový strmeň značky TRW s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Pravá		EUR	23	115.87	142.52	166.82	205.19	44.0	0			€/ks	38.70	0	KE-03 Košice	Na objednávku	14 dní	14	1	1	1	Sada v krabici	14 dní	9.16	9.88	288	288	83		288x288x83 mm	Audi A6 C7 2011–2018	2011	2018	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000043.jpg	https://cdn.bpr.sk/doc/bpr-brk-000043.pdf	áno	2026-06-02
44	BPR-BRK-000044	8597955023168	BOS330316	OE5541775;OE1894463	59657	Bosch	Bosch	BrzdyPro s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Bosch	Brzdové kotúče Bosch, priemer 330 mm	Brzdové kotúče značky Bosch s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	36.75	45.20	55.14	67.82	50.0	0			€/ks		27	ZA-02 Žilina	Na ceste	2–3 dni	3	1	4	1	Plastová nádoba	2–3 dni	2.15	2.68	330	330	73		330x330x73 mm	Dacia Duster I 2010–2018	2010	2018	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000044.jpg	https://cdn.bpr.sk/doc/bpr-brk-000044.pdf	áno	2026-06-02
45	BPR-ACC-000045	8597465320214	KON247098		96566	Konig	Konig	BrzdyPro s.r.o.	Autodoplnky	Snehové reťaze	ACC	Snehové reťaze Konig	Snehové reťaze Konig, —	Snehové reťaze Konig. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	117.57	144.61	169.45	208.42	44.1	10	187.58		€/ks		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	1	2	1	Fólia	10 dní	6.53	7.18	206	55	31		206x55x31 mm	Univerzálne				8708.29	Francúzsko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-000045.jpg	https://cdn.bpr.sk/doc/bpr-acc-000045.pdf	áno	2026-06-02
46	BPR-PRT-000046	8599398866555	DEN717268	OE7256839	23909	Denso	Denso	BrzdyPro s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Denso	Alternátor Denso	Alternátor Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Motor		Motor			EUR	23	144.92	178.25	217.82	267.92	50.3	0			€/ks	83.46	467	KE-03 Košice	Skladom	24 h	1	1	2	1	Blister	24 h	2.66	3.01	311	204	149		311x204x149 mm	Volkswagen Passat B7 2010–2014	2010	2014		8708.99	Francúzsko	Repasovaný	24							https://cdn.bpr.sk/img/bpr-prt-000046.jpg	https://cdn.bpr.sk/doc/bpr-prt-000046.pdf	áno	2026-06-02
47	BPR-FLU-000047	8593898024767	LIQ974436		23855	Liqui Moly	Liqui Moly	BrzdyPro s.r.o.	Prevádzkové kvapaliny	Chladiaca kvapalina	FLU	Chladiaca kvapalina Liqui Moly 1.5 L	Chladiaca kvapalina Liqui Moly, 1.5 L, G12++	Chladiaca kvapalina Liqui Moly, norma G12++, balenie 1.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	1.5 L				EUR	23	16.21	19.94	23.01	28.30	41.9	15	24.05	18.87	€/L		116	BA-01 Bratislava	Skladom	24 h	1	1	1	1	Kartón	24 h	1.58	1.88	104	212	162	1.50	104x212x162 mm	Univerzálne			G12++	3819.00	Slovensko	Nový	0							https://cdn.bpr.sk/img/bpr-flu-000047.jpg	https://cdn.bpr.sk/doc/bpr-flu-000047.pdf	nie	2026-06-02
48	BPR-FLT-000048	8597235970748	MAN779538	OE4241787;OE6493207	61170	Mann-Filter	Mann-Filter	BrzdyPro s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Mann-Filter	Vzduchový filter Mann-Filter, typ Štandard	Vzduchový filter Mann-Filter (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	6.64	8.17	10.07	12.39	51.7	0			€/ks		217	BA-01 Bratislava	Skladom	24 h	1	2	1	4	Blister	24 h	0.24	0.27	299	86	43		299x86x43 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ISO 4548	8421.23	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-000048.jpg	https://cdn.bpr.sk/doc/bpr-flt-000048.pdf	áno	2026-06-02
49	BPR-LGT-000049	8593192917994	SWF206045		76035	SWF	SWF	BrzdyPro s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) SWF	Stierač (sada) SWF	Stierač (sada) SWF. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	14.27	17.55	20.86	25.66	46.2	10	23.09		€/ks		264	BA-01 Bratislava	Skladom	24 h	1	4	2	1	Blister	24 h	0.28	0.31	124	37	53		124x37x53 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ECE R37/R112	8512.20	Čína	Nový	12							https://cdn.bpr.sk/img/bpr-lgt-000049.jpg	https://cdn.bpr.sk/doc/bpr-lgt-000049.pdf	áno	2026-06-02
50	BPR-BRK-000050	8595992476015	FER31693	OE8309248;OE5858617	90378	Ferodo	Ferodo	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Ferodo	Brzdové platničky Ferodo, priemer 288 mm	Brzdové platničky značky Ferodo s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	49.31	60.65	64.66	79.53	31.1	15	67.60		€/ks		303	DC-PRG Praha	Skladom	24 h	1	2	2	2	Kartón	24 h	8.12	9.44	288	288	37		288x288x37 mm	Mercedes-Benz C W204 2007–2014	2007	2014	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000050.jpg	https://cdn.bpr.sk/doc/bpr-brk-000050.pdf	áno	2026-06-02
51	BPR-BRK-000051	8593488100109	ATE132424	OE2893144	88480	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 300 mm	Brzdové platničky značky ATE s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	22.66	27.87	31.80	39.11	40.3	0			€/ks		277	ZA-02 Žilina	Skladom	24 h	1	4	1	1	Sada v krabici	24 h	5.25	6.13	300	300	26		300x300x26 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R90	8708.30	Čína	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000051.jpg	https://cdn.bpr.sk/doc/bpr-brk-000051.pdf	áno	2026-06-02
52	BPR-FLT-000052	8590223279311	MAH101684	OE6386027	50664	Mahle	Mahle	BrzdyPro s.r.o.	Filtre	Kabínový filter	FLT	Kabínový filter Mahle	Kabínový filter Mahle, typ Aktívne uhlie	Kabínový filter Mahle (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	11.04	13.58	15.36	18.89	39.1	0			€/ks		0	BA-01 Bratislava	Na objednávku	14 dní	14	1	2	2	Kartón	14 dní	0.91	1.11	284	101	36		284x101x36 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-000052.jpg	https://cdn.bpr.sk/doc/bpr-flt-000052.pdf	nie	2026-06-02
53	BPR-TYR-000053	8594487750647	MAT638010		99564	Matador	Matador	BrzdyPro s.r.o.	Pneumatiky	Letná pneumatika	TYR	Matador 175/50 R16 92T letná	Letná pneu Matador 175/50 R16 92T	Letná pneumatika Matador 175/50 R16, nosnosť 92, rýchlosť T. EÚ štítok: palivo C, priľnavosť na mokre C, hluk 69 dB.	Rozmer	175/50 R16 92T				EUR	23	42.61	52.41	55.08	67.75	29.3	0			€/ks		18	DC-WIEN Viedeň	Skladom	24 h	1	1	2	4	Plastová nádoba	24 h	10.00	11.45	500	175	175		500x175x175 mm	Univerzálne			ECE R30	4011.10	Slovensko	Nový	24	Letná	C	C	69			https://cdn.bpr.sk/img/bpr-tyr-000053.jpg	https://cdn.bpr.sk/doc/bpr-tyr-000053.pdf	nie	2026-06-02
54	BPR-BAT-000054	8599217604924	VAR186549		79525	Varta	Varta	BrzdyPro s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Varta 74 Ah 12V 814A	Autobatéria Varta 74 Ah, štart. prúd 814 A	Štartovacia batéria Varta 74 Ah, 12 V, štartovací prúd 814 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	74 Ah				EUR	23	91.74	112.84	113.98	140.20	24.2	0			€/ks	10.53	0	DC-PRG Praha	Na objednávku	7 dní	7	4	2	1	Plastová nádoba	7 dní	17.70	19.66	242	175	190		242x175x190 mm	BMW 5 F10 2010–2017	2010	2017	EN 50342	8507.10	Poľsko	Nový	24							https://cdn.bpr.sk/img/bpr-bat-000054.jpg	https://cdn.bpr.sk/doc/bpr-bat-000054.pdf	áno	2026-06-02
55	BPR-FLT-000055	8595646029338	HEN939261	OE8449068;OE4251671;OE2688033	30003	Hengst	Hengst	BrzdyPro s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Hengst	Palivový filter Hengst, typ Vysoký prietok	Palivový filter Hengst (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	24.93	30.66	39.42	48.49	58.1	10	43.64		€/ks		0	DC-WIEN Viedeň	Na objednávku	7 dní	7	1	1	1	Fólia	7 dní	0.78	0.83	290	111	68		290x111x68 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	Španielsko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-000055.jpg	https://cdn.bpr.sk/doc/bpr-flt-000055.pdf	áno	2026-06-02
56	BPR-ACC-000056	8599564179878	MEG330831		38085	Meguiar's	Meguiar's	BrzdyPro s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Meguiar's	Autošampón Meguiar's, —	Autošampón Meguiar's. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			—	EUR	23	17.27	21.24	27.27	33.54	57.9	0			€/ks		33	DC-WIEN Viedeň	Na ceste	2–3 dni	3	4	1	2	Fólia	2–3 dni	1.52	1.76	431	358	42		431x358x42 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-000056.jpg	https://cdn.bpr.sk/doc/bpr-acc-000056.pdf	nie	2026-06-02
57	BPR-BRK-000057	8598626916949	BOS817343	OE3836683;OE3546762;OE8332332	58511	Bosch	Bosch	BrzdyPro s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste Bosch	Brzdové čeľuste Bosch, priemer 312 mm	Brzdové čeľuste značky Bosch s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	42.41	52.16	62.96	77.44	48.5	0			€/ks		179	BA-01 Bratislava	Skladom	24 h	1	5	1	2	Blister	24 h	5.17	6.39	312	312	20		312x312x20 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R90	8708.30	Japonsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000057.jpg	https://cdn.bpr.sk/doc/bpr-brk-000057.pdf	áno	2026-06-02
58	BPR-FLT-000058	8592077811846	MAH195566	OE1024885;OE1680453	44548	Mahle	Mahle	BrzdyPro s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Mahle	Palivový filter Mahle, typ Aktívne uhlie	Palivový filter Mahle (Aktívne uhlie). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Aktívne uhlie				EUR	23	15.07	18.54	21.38	26.30	41.9	10	23.67		€/ks		0	ZA-02 Žilina	Na objednávku	14 dní	14	4	4	1	Kartón	14 dní	0.12	0.14	79	202	52		79x202x52 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	Španielsko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-000058.jpg	https://cdn.bpr.sk/doc/bpr-flt-000058.pdf	nie	2026-06-02
59	BPR-BRK-000059	8593664685734	ATE780298	OE9887733;OE5330942;OE4043409	20424	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 330 mm	Brzdový strmeň značky ATE s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa			EUR	23	104.07	128.01	141.37	173.89	35.8	0			€/ks	38.81	338	DC-PRG Praha	Skladom	24 h	1	1	1	4	Plastová nádoba	24 h	7.63	9.25	330	330	38		330x330x38 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000059.jpg	https://cdn.bpr.sk/doc/bpr-brk-000059.pdf	áno	2026-06-02
60	BPR-ACC-000060	8596789053167	PET627255		12758	Petex	Petex	BrzdyPro s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Petex	Gumové koberce (sada) Petex, béžová	Gumové koberce (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	41.72	51.32	61.82	76.04	48.2	0			€/ks		170	ZA-02 Žilina	Skladom	24 h	1	1	1	1	Blister	24 h	4.56	5.58	400	198	184		400x198x184 mm	Univerzálne				8708.29	Nemecko	Nový	12							https://cdn.bpr.sk/img/bpr-acc-000060.jpg	https://cdn.bpr.sk/doc/bpr-acc-000060.pdf	nie	2026-06-02
61	BPR-FLT-000061	8591749417430	BOS801067	OE5688575;OE5540477	66062	Bosch	Bosch	BrzdyPro s.r.o.	Filtre	Vzduchový filter	FLT	Vzduchový filter Bosch	Vzduchový filter Bosch, typ Vysoký prietok	Vzduchový filter Bosch (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	23.60	29.03	34.42	42.34	45.8	0			€/ks		20	DC-PRG Praha	Na ceste	2–3 dni	3	1	1	1	Sada v krabici	2–3 dni	0.70	0.76	102	219	39		102x219x39 mm	Dacia Duster I 2010–2018	2010	2018	ISO 4548	8421.23	Poľsko	Nový	24							https://cdn.bpr.sk/img/bpr-flt-000061.jpg	https://cdn.bpr.sk/doc/bpr-flt-000061.pdf	áno	2026-06-02
62	BPR-BRK-000062	8598131704314	ATE241162	OE6002936	18537	ATE	ATE	BrzdyPro s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň ATE	Brzdový strmeň ATE, priemer 312 mm	Brzdový strmeň značky ATE s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa			EUR	23	88.50	108.86	119.19	146.60	34.7	5	139.27		€/ks	30.15	7	KE-03 Košice	Skladom	24 h	1	10	1	1	Fólia	24 h	9.35	11.61	312	312	69		312x312x69 mm	Audi A4 B8 2007–2015	2007	2015	ECE R90	8708.30	Česko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000062.jpg	https://cdn.bpr.sk/doc/bpr-brk-000062.pdf	áno	2026-06-02
63	BPR-BRK-000063	8592179391123	BRE834214	OE9905482;OE5796893	13615	Brembo	Brembo	BrzdyPro s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Brembo	Brzdové platničky Brembo, priemer 312 mm	Brzdové platničky značky Brembo s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	47.04	57.86	62.75	77.18	33.4	0			€/ks		328	KE-03 Košice	Skladom	24 h	1	1	1	1	Plastová nádoba	24 h	2.86	3.42	312	312	21		312x312x21 mm	Kia Ceed II (JD) 2012–2018	2012	2018	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.bpr.sk/img/bpr-brk-000063.jpg	https://cdn.bpr.sk/doc/bpr-brk-000063.pdf	nie	2026-06-02
