row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
35	OLX-FLU-000035	8597938186934	LIQ533245		33437	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 0W-30 1 L	Synthetic oil Liqui Moly 0W-30, 1 L pack	Fully synthetic engine oil Liqui Moly 0W-30. ACEA C3, API SN standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	0W-30 / 1 L				EUR	23	12.19	14.99	16.75	20.60	37.4	10	18.54	20.60	€/L		327	BA-01 Bratislava	In stock	24 h	1	10	2	1	Blister	24 h	1.00	1.16	119	116	309	1.00	119x116x309 mm	Universal			ACEA C3 / API SN	3819.00	China	New	0					0W-30	ACEA C3, API SN	https://cdn.olx.example/img/olx-flu-000035.jpg	https://cdn.olx.example/doc/olx-flu-000035.pdf	yes	2026-06-02
36	OLX-FLU-000036	8599681201698	CAS226858		46249	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-20 5 L	Synthetic oil Castrol 0W-20, 5 L pack	Fully synthetic engine oil Castrol 0W-20. ACEA C3, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-20 / 5 L				EUR	23	60.91	74.92	73.10	89.91	20.0	0		17.98	€/L		50	ZA-02 Zilina	In stock	24 h	1	10	1	1	Blister	24 h	4.70	5.13	224	291	192	5.00	224x291x192 mm	Universal			ACEA C3 / API SP	3819.00	Slovakia	New	0					0W-20	ACEA C3, API SP	https://cdn.olx.example/img/olx-flu-000036.jpg	https://cdn.olx.example/doc/olx-flu-000036.pdf	yes	2026-06-02
37	OLX-FLT-000037	8596876313273	MAH453575	OE9393945;OE2075704;OE5744706	21483	Mahle	Mahle	OlejExpert s.r.o.	Filters	Air filter	FLT	Air filter Mahle	Air filter Mahle, type Activated carbon	Air filter Mahle (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	19.91	24.49	31.12	38.28	56.3	10	34.45		€/pc		12	KE-03 Kosice	Incoming	2–3 days	3	1	1	4	Blister	2–3 days	0.85	0.91	234	119	115		234x119x115 mm	Peugeot 308 II 2013–2021	2013	2021	ISO 4548	8421.23	France	New	24							https://cdn.olx.example/img/olx-flt-000037.jpg	https://cdn.olx.example/doc/olx-flt-000037.pdf	yes	2026-06-02
38	OLX-FLU-000038	8592239301215	CAS509800		20772	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 5W-30 5 L	Synthetic oil Castrol 5W-30, 5 L pack	Fully synthetic engine oil Castrol 5W-30. ACEA A5/B5, API SN standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-30 / 5 L				EUR	23	29.82	36.68	37.78	46.47	26.7	10	41.82	9.29	€/L		24	DC-PRG Prague	In stock	24 h	1	4	2	4	Boxed set	24 h	4.70	5.39	116	153	264	5.00	116x153x264 mm	Universal			ACEA A5/B5 / API SN	3819.00	Turkey	New	0					5W-30	ACEA A5/B5, API SN	https://cdn.olx.example/img/olx-flu-000038.jpg	https://cdn.olx.example/doc/olx-flu-000038.pdf	yes	2026-06-02
39	OLX-PRT-000039	8594072577925	VAL877811	OE2065219;OE4074842	21182	Valeo	Valeo	OlejExpert s.r.o.	Spare parts	Starter motor	PRT	Starter motor Valeo	Starter motor Valeo	Starter motor Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Engine		Engine	Set		EUR	23	238.02	292.76	319.46	392.94	34.2	10	353.65		€/pc	67.39	0	BA-01 Bratislava	On order	10 days	10	10	2	2	Plastic container	10 days	6.71	7.35	262	263	121		262x263x121 mm	Ford Focus III 2010–2018	2010	2018		8708.99	Spain	Remanufactured	24							https://cdn.olx.example/img/olx-prt-000039.jpg	https://cdn.olx.example/doc/olx-prt-000039.pdf	yes	2026-06-02
40	OLX-FLU-000040	8598092351817	LIQ957560		11740	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 0W-30 5 L	Synthetic oil Liqui Moly 0W-30, 5 L pack	Fully synthetic engine oil Liqui Moly 0W-30. ACEA C2, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-30 / 5 L				EUR	23	38.85	47.79	47.38	58.28	22.0	0		11.66	€/L		151	DC-VIE Vienna	In stock	24 h	1	10	1	1	Boxed set	24 h	4.70	5.29	245	283	260	5.00	245x283x260 mm	Universal			ACEA C2 / API SP	3819.00	Japan	New	0					0W-30	ACEA C2, API SP	https://cdn.olx.example/img/olx-flu-000040.jpg	https://cdn.olx.example/doc/olx-flu-000040.pdf	no	2026-06-02
41	OLX-FLU-000041	8598528998203	LIQ529051		90684	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L, —	Washer fluid Liqui Moly, — standard, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	4.97	6.11	7.06	8.68	42.1	0		2.89	€/L		0	DC-VIE Vienna	Sold out	—	0	5	4	4	Film wrap	—	3.21	3.78	105	243	372	3.00	105x243x372 mm	Universal			—	3819.00	Italy	New	0							https://cdn.olx.example/img/olx-flu-000041.jpg	https://cdn.olx.example/doc/olx-flu-000041.pdf	yes	2026-06-02
42	OLX-RIM-000042	8590908584709	RON648090		63966	Ronal	Ronal	OlejExpert s.r.o.	Wheels	Alloy wheel	RIM	Alloy wheel Ronal 8.0Jx17 5x108 ET50	Alloy wheel Ronal 8.0Jx17, 5x108, ET50	Alloy wheel Ronal, 8.0Jx17, PCD 5x108, ET50. Certified (TUV), suitable for all-year use, painted finish.	Size	8.0Jx17 5x108 ET50				EUR	23	107.66	132.42	159.48	196.16	48.1	15	166.74		€/pc		0	DC-PRG Prague	Sold out	—	0	5	4	1	Box	—	8.10	9.54	475	475	200		475x475x200 mm	Universal			TUV / ECE	8708.70	Japan	New	24							https://cdn.olx.example/img/olx-rim-000042.jpg	https://cdn.olx.example/doc/olx-rim-000042.pdf	yes	2026-06-02
43	OLX-FLU-000043	8597360489078	CAS25324		97860	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-30 1 L	Synthetic oil Castrol 0W-30, 1 L pack	Fully synthetic engine oil Castrol 0W-30. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	0W-30 / 1 L				EUR	23	6.86	8.44	9.14	11.24	33.2	0		11.24	€/L		60	DC-VIE Vienna	In stock	24 h	1	4	2	1	Blister	24 h	1.00	1.16	282	119	153	1.00	282x119x153 mm	Universal			ACEA C3 / API SN PLUS	3819.00	Slovakia	New	0					0W-30	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-000043.jpg	https://cdn.olx.example/doc/olx-flu-000043.pdf	yes	2026-06-02
44	OLX-FLU-000044	8598530740043	VAL687681		23960	Valvoline	Valvoline	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 0W-30 5 L	Synthetic oil Valvoline 0W-30, 5 L pack	Fully synthetic engine oil Valvoline 0W-30. ACEA A5/B5, API SN standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-30 / 5 L				EUR	23	47.48	58.40	63.38	77.96	33.5	0		15.59	€/L		0	ZA-02 Zilina	On order	14 days	14	1	1	1	Blister	14 days	4.70	5.26	289	128	347	5.00	289x128x347 mm	Universal			ACEA A5/B5 / API SN	3819.00	Czechia	New	0					0W-30	ACEA A5/B5, API SN	https://cdn.olx.example/img/olx-flu-000044.jpg	https://cdn.olx.example/doc/olx-flu-000044.pdf	no	2026-06-02
45	OLX-ACC-000045	8595999888286	PET102218		32739	Petex	Petex	OlejExpert s.r.o.	Accessories	Seat covers (set)	ACC	Seat covers (set) Petex	Seat covers (set) Petex, black	Seat covers (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Set			Black	EUR	23	43.64	53.68	60.75	74.72	39.2	15	63.51		€/pc		256	DC-PRG Prague	In stock	24 h	1	4	1	2	Boxed set	24 h	3.75	4.01	490	111	222		490x111x222 mm	Universal				8708.29	Czechia	New	12							https://cdn.olx.example/img/olx-acc-000045.jpg	https://cdn.olx.example/doc/olx-acc-000045.pdf	yes	2026-06-02
46	OLX-FLU-000046	8598070899584	LIQ620715		36987	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 5W-30 5 L	Synthetic oil Liqui Moly 5W-30, 5 L pack	Fully synthetic engine oil Liqui Moly 5W-30. ACEA C2, API SP standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	5W-30 / 5 L				EUR	23	47.25	58.12	60.29	74.16	27.6	0		14.83	€/L		267	ZA-02 Zilina	In stock	24 h	1	5	1	1	Box	24 h	4.70	5.01	243	263	280	5.00	243x263x280 mm	Universal			ACEA C2 / API SP	3819.00	China	New	0					5W-30	ACEA C2, API SP	https://cdn.olx.example/img/olx-flu-000046.jpg	https://cdn.olx.example/doc/olx-flu-000046.pdf	yes	2026-06-02
47	OLX-FLT-000047	8595253724046	MAN811255	OE2420786	35719	Mann-Filter	Mann-Filter	OlejExpert s.r.o.	Filters	Air filter	FLT	Air filter Mann-Filter	Air filter Mann-Filter, type Standard	Air filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	12.40	15.25	19.57	24.07	57.8	0			€/pc		34	DC-PRG Prague	Incoming	2–3 days	3	10	1	2	Boxed set	2–3 days	0.24	0.28	166	190	39		166x190x39 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ISO 4548	8421.23	Spain	New	24							https://cdn.olx.example/img/olx-flt-000047.jpg	https://cdn.olx.example/doc/olx-flt-000047.pdf	yes	2026-06-02
48	OLX-FLU-000048	8590490298251	CAS706078		79477	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 0W-30 5 L	Synthetic oil Castrol 0W-30, 5 L pack	Fully synthetic engine oil Castrol 0W-30. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 5 L pack.	Viscosity/Pack	0W-30 / 5 L				EUR	23	54.76	67.35	71.60	88.07	30.8	5	83.67	17.61	€/L		294	KE-03 Kosice	In stock	24 h	1	10	1	1	Film wrap	24 h	4.70	5.72	130	107	181	5.00	130x107x181 mm	Universal			ACEA C3 / API SN PLUS	3819.00	France	New	0					0W-30	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-000048.jpg	https://cdn.olx.example/doc/olx-flu-000048.pdf	yes	2026-06-02
49	OLX-FLU-000049	8599297294848	BOS479158		74544	Bosch	Bosch	OlejExpert s.r.o.	Fluids	Brake fluid	FLU	Brake fluid Bosch 0.5 L	Brake fluid Bosch, 0.5 L, DOT 4	Brake fluid Bosch, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	13.90	17.10	18.53	22.79	33.3	15	19.37	45.58	€/L		21	BA-01 Bratislava	In stock	24 h	1	5	1	1	Box	24 h	0.51	0.62	157	142	285	0.50	157x142x285 mm	Universal			DOT 4	3819.00	France	New	0							https://cdn.olx.example/img/olx-flu-000049.jpg	https://cdn.olx.example/doc/olx-flu-000049.pdf	no	2026-06-02
50	OLX-PRT-000050	8597851118951	BOS45859	OE4051147;OE1712199	81291	Bosch	Bosch	OlejExpert s.r.o.	Spare parts	Starter motor	PRT	Starter motor Bosch	Starter motor Bosch	Starter motor Bosch. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.	Rear axle		Rear axle	Right		EUR	23	236.23	290.56	356.10	438.00	50.7	5	416.10		€/pc	54.85	61	DC-VIE Vienna	In stock	24 h	1	1	1	1	Plastic container	24 h	9.99	12.01	142	256	127		142x256x127 mm	Škoda Fabia II (5J) 2007–2014	2007	2014		8708.99	China	Remanufactured	24							https://cdn.olx.example/img/olx-prt-000050.jpg	https://cdn.olx.example/doc/olx-prt-000050.pdf	yes	2026-06-02
51	OLX-FLU-000051	8596439418360	CAS914032		98064	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 5W-40 4 L	Synthetic oil Castrol 5W-40, 4 L pack	Fully synthetic engine oil Castrol 5W-40. ACEA A3/B4, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	5W-40 / 4 L				EUR	23	40.26	49.52	50.91	62.62	26.5	5	59.49	15.65	€/L		397	ZA-02 Zilina	In stock	24 h	1	1	1	2	Box	24 h	3.80	4.45	215	297	197	4.00	215x297x197 mm	Universal			ACEA A3/B4 / API SN	3819.00	France	New	0					5W-40	ACEA A3/B4, API SN	https://cdn.olx.example/img/olx-flu-000051.jpg	https://cdn.olx.example/doc/olx-flu-000051.pdf	yes	2026-06-02
52	OLX-LGT-000052	8592110510842	OSR821202		42799	Osram	Osram	OlejExpert s.r.o.	Lighting & visibility	H7 bulb	LGT	H7 bulb Osram	H7 bulb Osram	H7 bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	2.04	2.51	3.26	4.01	59.8	10	3.61		€/pc		473	DC-PRG Prague	In stock	24 h	1	1	1	1	Boxed set	24 h	0.32	0.38	292	53	37		292x53x37 mm	Peugeot 308 II 2013–2021	2013	2021	ECE R37/R112	8512.20	Italy	New	12							https://cdn.olx.example/img/olx-lgt-000052.jpg	https://cdn.olx.example/doc/olx-lgt-000052.pdf	yes	2026-06-02
53	OLX-PRT-000053	8598151048917	SAC587474	OE1446476;OE3222798	56231	Sachs	Sachs	OlejExpert s.r.o.	Spare parts	Shock absorber	PRT	Shock absorber Sachs	Shock absorber Sachs	Shock absorber Sachs. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle	Left		EUR	23	40.92	50.33	53.36	65.63	30.4	0			€/pc		184	ZA-02 Zilina	In stock	24 h	1	5	1	1	Film wrap	24 h	10.80	13.29	224	222	228		224x222x228 mm	Dacia Duster I 2010–2018	2010	2018		8708.99	Slovakia	New	24							https://cdn.olx.example/img/olx-prt-000053.jpg	https://cdn.olx.example/doc/olx-prt-000053.pdf	no	2026-06-02
54	OLX-BAT-000054	8597217303205	EXI596884		23985	Exide	Exide	OlejExpert s.r.o.	Electrical	Car battery	BAT	Car battery Exide 95 Ah 12V 855A	Car battery Exide 95 Ah, cranking 855 A	Starter battery Exide 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	125.14	153.92	162.62	200.02	30.0	5	190.02		€/pc	11.83	469	DC-VIE Vienna	In stock	24 h	1	10	4	4	Blister	24 h	15.60	18.87	242	175	190		242x175x190 mm	Volkswagen Golf VII 2012–2020	2012	2020	EN 50342	8507.10	Turkey	New	24							https://cdn.olx.example/img/olx-bat-000054.jpg	https://cdn.olx.example/doc/olx-bat-000054.pdf	yes	2026-06-02
55	OLX-FLU-000055	8597612231059	VAL426986		22889	Valvoline	Valvoline	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 10W-40 1 L	Synthetic oil Valvoline 10W-40, 1 L pack	Fully synthetic engine oil Valvoline 10W-40. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	10W-40 / 1 L				EUR	23	13.45	16.54	16.87	20.75	25.4	0		20.75	€/L		0	DC-VIE Vienna	On order	7 days	7	4	1	1	Plastic container	7 days	1.00	1.10	162	151	325	1.00	162x151x325 mm	Universal			ACEA C3 / API SN PLUS	3819.00	France	New	0					10W-40	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-000055.jpg	https://cdn.olx.example/doc/olx-flu-000055.pdf	no	2026-06-02
56	OLX-BAT-000056	8590364518300	BAN803491		68303	Banner	Banner	OlejExpert s.r.o.	Electrical	Car battery	BAT	Car battery Banner 60 Ah 12V 660A	Car battery Banner 60 Ah, cranking 660 A	Starter battery Banner 60 Ah, 12 V, cranking current 660 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	60 Ah				EUR	23	150.12	184.65	194.54	239.28	29.6	0			€/pc	10.94	454	ZA-02 Zilina	In stock	24 h	1	4	2	1	Film wrap	24 h	15.50	16.96	242	175	190		242x175x190 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	EN 50342	8507.10	France	New	24							https://cdn.olx.example/img/olx-bat-000056.jpg	https://cdn.olx.example/doc/olx-bat-000056.pdf	yes	2026-06-02
57	OLX-FLU-000057	8591446665790	LIQ379050		21792	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	19.82	24.38	27.99	34.43	41.2	10	30.99	3.44	€/L		0	KE-03 Kosice	On order	10 days	10	1	1	2	Box	10 days	10.01	12.45	104	113	218	10.00	104x113x218 mm	Universal			ISO 22241	3819.00	Czechia	New	0							https://cdn.olx.example/img/olx-flu-000057.jpg	https://cdn.olx.example/doc/olx-flu-000057.pdf	no	2026-06-02
58	OLX-FLU-000058	8591717222462	SHE483130		82363	Shell	Shell	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 5W-30 20 L	Synthetic oil Shell 5W-30, 20 L pack	Fully synthetic engine oil Shell 5W-30. ACEA A3/B4, API SN standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	5W-30 / 20 L				EUR	23	176.03	216.52	240.43	295.73	36.6	0		14.79	€/L		234	ZA-02 Zilina	In stock	24 h	1	4	1	1	Box	24 h	18.50	22.61	243	147	197	20.00	243x147x197 mm	Universal			ACEA A3/B4 / API SN	3819.00	Japan	New	0					5W-30	ACEA A3/B4, API SN	https://cdn.olx.example/img/olx-flu-000058.jpg	https://cdn.olx.example/doc/olx-flu-000058.pdf	yes	2026-06-02
59	OLX-FLU-000059	8599494309352	LIQ47774		16720	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Coolant	FLU	Coolant Liqui Moly 1.5 L	Coolant Liqui Moly, 1.5 L, G12++	Coolant Liqui Moly, G12++ standard, 1.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	1.5 L				EUR	23	13.62	16.75	19.47	23.95	43.0	15	20.36	15.97	€/L		62	KE-03 Kosice	In stock	24 h	1	1	4	4	Film wrap	24 h	1.64	2.02	122	199	356	1.50	122x199x356 mm	Universal			G12++	3819.00	Italy	New	0							https://cdn.olx.example/img/olx-flu-000059.jpg	https://cdn.olx.example/doc/olx-flu-000059.pdf	no	2026-06-02
60	OLX-FLU-000060	8591086402564	LIQ597649		62399	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 10W-40 20 L	Synthetic oil Liqui Moly 10W-40, 20 L pack	Fully synthetic engine oil Liqui Moly 10W-40. ACEA A5/B5, API SP standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	10W-40 / 20 L				EUR	23	162.69	200.11	212.13	260.92	30.4	10	234.83	13.05	€/L		10	ZA-02 Zilina	Incoming	2–3 days	3	10	1	1	Plastic container	2–3 days	18.50	19.49	200	209	137	20.00	200x209x137 mm	Universal			ACEA A5/B5 / API SP	3819.00	Poland	New	0					10W-40	ACEA A5/B5, API SP	https://cdn.olx.example/img/olx-flu-000060.jpg	https://cdn.olx.example/doc/olx-flu-000060.pdf	yes	2026-06-02
61	OLX-FLU-000061	8590857867335	MOB28139		80287	Mobil	Mobil	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Mobil 15W-40 1 L	Synthetic oil Mobil 15W-40, 1 L pack	Fully synthetic engine oil Mobil 15W-40. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	15W-40 / 1 L				EUR	23	10.37	12.76	14.24	17.52	37.3	5	16.64	17.52	€/L		150	BA-01 Bratislava	In stock	24 h	1	10	1	1	Box	24 h	1.00	1.08	166	260	137	1.00	166x260x137 mm	Universal			ACEA C3 / API SN PLUS	3819.00	Poland	New	0					15W-40	ACEA C3, API SN PLUS	https://cdn.olx.example/img/olx-flu-000061.jpg	https://cdn.olx.example/doc/olx-flu-000061.pdf	yes	2026-06-02
62	OLX-FLU-000062	8595731801474	ATE555917		82769	ATE	ATE	OlejExpert s.r.o.	Fluids	Brake fluid	FLU	Brake fluid ATE 0.5 L	Brake fluid ATE, 0.5 L, DOT 4	Brake fluid ATE, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	12.99	15.98	19.09	23.48	47.0	0		46.96	€/L		0	ZA-02 Zilina	On order	10 days	10	1	1	1	Plastic container	10 days	0.53	0.64	125	192	328	0.50	125x192x328 mm	Universal			DOT 4	3819.00	China	New	0							https://cdn.olx.example/img/olx-flu-000062.jpg	https://cdn.olx.example/doc/olx-flu-000062.pdf	yes	2026-06-02
63	OLX-FLU-000063	8598646537032	VAL925258		15089	Valvoline	Valvoline	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 0W-30 4 L	Synthetic oil Valvoline 0W-30, 4 L pack	Fully synthetic engine oil Valvoline 0W-30. ACEA C3, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-30 / 4 L				EUR	23	31.18	38.35	38.33	47.15	22.9	0		11.79	€/L		28	BA-01 Bratislava	Incoming	2–3 days	3	2	1	1	Blister	2–3 days	3.80	4.01	263	299	280	4.00	263x299x280 mm	Universal			ACEA C3 / API SN	3819.00	Italy	New	0					0W-30	ACEA C3, API SN	https://cdn.olx.example/img/olx-flu-000063.jpg	https://cdn.olx.example/doc/olx-flu-000063.pdf	yes	2026-06-02
64	OLX-FLU-000064	8594505049197	LIQ564931		35940	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	Washer fluid	FLU	Washer fluid Liqui Moly 3 L	Washer fluid Liqui Moly, 3 L, —	Washer fluid Liqui Moly, — standard, 3 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	3 L				EUR	23	5.73	7.05	8.56	10.53	49.4	5	10.00	3.51	€/L		188	DC-PRG Prague	In stock	24 h	1	1	1	1	Box	24 h	3.28	3.60	91	99	167	3.00	91x99x167 mm	Universal			—	3819.00	Spain	New	0							https://cdn.olx.example/img/olx-flu-000064.jpg	https://cdn.olx.example/doc/olx-flu-000064.pdf	yes	2026-06-02
65	OLX-FLU-000065	8591772840946	ATE692827		17963	ATE	ATE	OlejExpert s.r.o.	Fluids	Brake fluid	FLU	Brake fluid ATE 0.5 L	Brake fluid ATE, 0.5 L, DOT 4	Brake fluid ATE, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	10.25	12.61	13.93	17.13	35.9	0		34.26	€/L		3	DC-VIE Vienna	Incoming	2–3 days	3	1	1	1	Blister	2–3 days	0.54	0.66	130	116	336	0.50	130x116x336 mm	Universal			DOT 4	3819.00	China	New	0							https://cdn.olx.example/img/olx-flu-000065.jpg	https://cdn.olx.example/doc/olx-flu-000065.pdf	yes	2026-06-02
66	OLX-LGT-000066	8598391229459	OSR599500		55186	Osram	Osram	OlejExpert s.r.o.	Lighting & visibility	LED bulb	LGT	LED bulb Osram	LED bulb Osram	LED bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	15.10	18.57	20.01	24.61	32.5	0			€/pc		417	KE-03 Kosice	In stock	24 h	1	2	4	1	Plastic container	24 h	0.43	0.47	541	40	56		541x40x56 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ECE R37/R112	8512.20	Turkey	New	12							https://cdn.olx.example/img/olx-lgt-000066.jpg	https://cdn.olx.example/doc/olx-lgt-000066.pdf	yes	2026-06-02
67	OLX-FLU-000067	8591492035820	CAS435776		98665	Castrol	Castrol	OlejExpert s.r.o.	Fluids	Engine oil	FLU	Engine oil Castrol 5W-30 1 L	Synthetic oil Castrol 5W-30, 1 L pack	Fully synthetic engine oil Castrol 5W-30. ACEA A3/B4, API SN PLUS standards, VW/MB/BMW approvals. 1 L pack.	Viscosity/Pack	5W-30 / 1 L				EUR	23	9.05	11.13	12.43	15.29	37.3	0		15.29	€/L		465	DC-VIE Vienna	In stock	24 h	1	10	1	1	Film wrap	24 h	1.00	1.24	210	193	276	1.00	210x193x276 mm	Universal			ACEA A3/B4 / API SN PLUS	3819.00	Japan	New	0					5W-30	ACEA A3/B4, API SN PLUS	https://cdn.olx.example/img/olx-flu-000067.jpg	https://cdn.olx.example/doc/olx-flu-000067.pdf	yes	2026-06-02
68	OLX-FLU-000068	8590880133742	LIQ738686		77491	Liqui Moly	Liqui Moly	OlejExpert s.r.o.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	19.83	24.39	26.12	32.13	31.7	10	28.92	3.21	€/L		23	DC-PRG Prague	Incoming	2–3 days	3	1	1	2	Boxed set	2–3 days	10.34	11.36	128	218	187	10.00	128x218x187 mm	Universal			ISO 22241	3819.00	Poland	New	0							https://cdn.olx.example/img/olx-flu-000068.jpg	https://cdn.olx.example/doc/olx-flu-000068.pdf	yes	2026-06-02
69	OLX-FLT-000069	8596805334188	BOS549373	OE6589083;OE9313812;OE9783560	30675	Bosch	Bosch	OlejExpert s.r.o.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type High flow	Air filter Bosch (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	9.37	11.53	14.04	17.27	49.8	5	16.41		€/pc		125	DC-VIE Vienna	In stock	24 h	1	4	4	4	Film wrap	24 h	0.20	0.21	121	244	45		121x244x45 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	France	New	24							https://cdn.olx.example/img/olx-flt-000069.jpg	https://cdn.olx.example/doc/olx-flt-000069.pdf	yes	2026-06-02
