riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
32	MMK-LGT-000032	8593078680264	SWF262725		53554	SWF	SWF	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) SWF	Stierač (sada) SWF	Stierač (sada) SWF. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	29.32	36.06	45.16	55.55	54.0	10	49.99		€/ks		207	BA-01 Bratislava	Skladom	24 h	1	1	4	2	Plastová nádoba	24 h	0.50	0.57	74	40	57		74x40x57 mm	Volkswagen Golf VII 2012–2020	2012	2020	ECE R37/R112	8512.20	Slovensko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-000032.jpg	https://cdn.mmk.sk/doc/mmk-lgt-000032.pdf	áno	2026-06-02
33	MMK-LGT-000033	8592088069731	PHI362529		53102	Philips	Philips	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Žiarovka LED	LGT	Žiarovka LED Philips	Žiarovka LED Philips	Žiarovka LED Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	35.53	43.70	53.92	66.32	51.8	10	59.69		€/ks		355	DC-PRG Praha	Skladom	24 h	1	1	1	4	Plastová nádoba	24 h	0.70	0.82	358	34	38		358x34x38 mm	Opel Astra J 2009–2015	2009	2015	ECE R37/R112	8512.20	Česko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-000033.jpg	https://cdn.mmk.sk/doc/mmk-lgt-000033.pdf	áno	2026-06-02
34	MMK-FLU-000034	8596940348040	SHE293822		90068	Sheron	Sheron	MotoMarket s.r.o.	Prevádzkové kvapaliny	Kvapalina do ostrekovačov	FLU	Kvapalina do ostrekovačov Sheron 3 L	Kvapalina do ostrekovačov Sheron, 3 L, —	Kvapalina do ostrekovačov Sheron, norma —, balenie 3 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	3 L				EUR	23	7.16	8.81	10.68	13.14	49.2	15	11.17	4.38	€/L		4	DC-PRG Praha	Na ceste	2–3 dni	3	1	4	1	Blister	2–3 dni	3.15	3.92	184	117	173	3.00	184x117x173 mm	Univerzálne			—	3819.00	Čína	Nový	0							https://cdn.mmk.sk/img/mmk-flu-000034.jpg	https://cdn.mmk.sk/doc/mmk-flu-000034.pdf	áno	2026-06-02
35	MMK-RIM-000035	8591006179361	RON982133		29095	Ronal	Ronal	MotoMarket s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Ronal 6.0Jx17 4x100 ET35	Oceľový disk Ronal 6.0Jx17, 4x100, ET35	Oceľový disk Ronal, 6.0Jx17, rozteč 4x100, ET35. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.0Jx17 4x100 ET35				EUR	23	38.66	47.55	53.26	65.51	37.8	15	55.68		€/ks		0	DC-PRG Praha	Na objednávku	7 dní	7	1	2	4	Sada v krabici	7 dní	7.10	8.06	475	475	150		475x475x150 mm	Univerzálne			TÜV / ECE	8708.70	Poľsko	Nový	24							https://cdn.mmk.sk/img/mmk-rim-000035.jpg	https://cdn.mmk.sk/doc/mmk-rim-000035.pdf	áno	2026-06-02
36	MMK-PRT-000036	8590037593306	DEN227324	OE4609712	10229	Denso	Denso	MotoMarket s.r.o.	Náhradné diely	Štartér	PRT	Štartér Denso	Štartér Denso	Štartér Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Predná náprava		Predná náprava	Sada		EUR	23	85.75	105.47	114.26	140.54	33.2	0			€/ks	45.78	287	ZA-02 Žilina	Skladom	24 h	1	10	4	4	Kartón	24 h	5.52	6.09	139	57	33		139x57x33 mm	Audi A6 C7 2011–2018	2011	2018		8708.99	Turecko	Repasovaný	24							https://cdn.mmk.sk/img/mmk-prt-000036.jpg	https://cdn.mmk.sk/doc/mmk-prt-000036.pdf	áno	2026-06-02
37	MMK-TYR-000037	8597613160198	MAT578294		71712	Matador	Matador	MotoMarket s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Matador 215/50 R17 92V zimná	Zimná pneu Matador 215/50 R17 92V	Zimná pneumatika Matador 215/50 R17, nosnosť 92, rýchlosť V. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 71 dB.	Rozmer	215/50 R17 92V				EUR	23	141.29	173.79	175.26	215.57	24.0	0			€/ks		361	KE-03 Košice	Skladom	24 h	1	1	2	1	Kartón	24 h	8.90	9.68	525	215	215		525x215x215 mm	Univerzálne			ECE R30	4011.10	Turecko	Nový	24	Zimná	B	C	71			https://cdn.mmk.sk/img/mmk-tyr-000037.jpg	https://cdn.mmk.sk/doc/mmk-tyr-000037.pdf	áno	2026-06-02
38	MMK-PRT-000038	8595108061678	SAC841738	OE2552949;OE4390594	57817	Sachs	Sachs	MotoMarket s.r.o.	Náhradné diely	Spojková sada	PRT	Spojková sada Sachs	Spojková sada Sachs	Spojková sada Sachs. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Zadná náprava		Zadná náprava	Ľavá		EUR	23	184.19	226.55	245.09	301.46	33.1	15	256.24		€/ks		24	DC-WIEN Viedeň	Na ceste	2–3 dni	3	1	1	2	Sada v krabici	2–3 dni	11.86	14.25	261	209	131		261x209x131 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013		8708.99	Česko	Nový	24							https://cdn.mmk.sk/img/mmk-prt-000038.jpg	https://cdn.mmk.sk/doc/mmk-prt-000038.pdf	nie	2026-06-02
39	MMK-TYR-000039	8594910719722	BRI349868		60755	Bridgestone	Bridgestone	MotoMarket s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Bridgestone 185/45 R16 91H zimná	Zimná pneu Bridgestone 185/45 R16 91H	Zimná pneumatika Bridgestone 185/45 R16, nosnosť 91, rýchlosť H. EÚ štítok: palivo E, priľnavosť na mokre B, hluk 70 dB.	Rozmer	185/45 R16 91H				EUR	23	92.20	113.41	110.62	136.06	20.0	5	129.26		€/ks		16	DC-PRG Praha	Na ceste	2–3 dni	3	1	4	1	Fólia	2–3 dni	12.30	12.98	500	185	185		500x185x185 mm	Univerzálne			ECE R30	4011.10	Poľsko	Nový	24	Zimná	E	B	70			https://cdn.mmk.sk/img/mmk-tyr-000039.jpg	https://cdn.mmk.sk/doc/mmk-tyr-000039.pdf	áno	2026-06-02
40	MMK-FLU-000040	8590921852847	FEB535466		45458	Febi	Febi	MotoMarket s.r.o.	Prevádzkové kvapaliny	Chladiaca kvapalina	FLU	Chladiaca kvapalina Febi 1.5 L	Chladiaca kvapalina Febi, 1.5 L, G12++	Chladiaca kvapalina Febi, norma G12++, balenie 1.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	1.5 L				EUR	23	9.81	12.07	12.88	15.84	31.3	15	13.46	10.56	€/L		18	DC-WIEN Viedeň	Skladom	24 h	1	1	2	1	Kartón	24 h	1.59	1.82	165	118	192	1.50	165x118x192 mm	Univerzálne			G12++	3819.00	Turecko	Nový	0							https://cdn.mmk.sk/img/mmk-flu-000040.jpg	https://cdn.mmk.sk/doc/mmk-flu-000040.pdf	áno	2026-06-02
41	MMK-FLU-000041	8595439334342	BOS538603		55953	Bosch	Bosch	MotoMarket s.r.o.	Prevádzkové kvapaliny	Brzdová kvapalina	FLU	Brzdová kvapalina Bosch 0.5 L	Brzdová kvapalina Bosch, 0.5 L, DOT 4	Brzdová kvapalina Bosch, norma DOT 4, balenie 0.5 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	0.5 L				EUR	23	10.42	12.82	14.48	17.81	39.0	15	15.14	35.62	€/L		389	BA-01 Bratislava	Skladom	24 h	1	1	1	2	Fólia	24 h	0.55	0.60	164	217	327	0.50	164x217x327 mm	Univerzálne			DOT 4	3819.00	Čína	Nový	0							https://cdn.mmk.sk/img/mmk-flu-000041.jpg	https://cdn.mmk.sk/doc/mmk-flu-000041.pdf	áno	2026-06-02
42	MMK-BRK-000042	8591950830141	TRW743464	OE5828672	25601	TRW	TRW	MotoMarket s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky TRW	Brzdové platničky TRW, priemer 280 mm	Brzdové platničky značky TRW s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	64.72	79.61	88.78	109.20	37.2	10	98.28		€/ks		53	ZA-02 Žilina	Skladom	24 h	1	5	4	1	Sada v krabici	24 h	2.88	3.12	280	280	37		280x280x37 mm	BMW 5 F10 2010–2017	2010	2017	ECE R90	8708.30	Španielsko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-000042.jpg	https://cdn.mmk.sk/doc/mmk-brk-000042.pdf	áno	2026-06-02
43	MMK-LGT-000043	8594895968276	PHI814480		65666	Philips	Philips	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Philips	Žiarovka H7 Philips	Žiarovka H7 Philips. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	9.60	11.81	15.26	18.77	59.0	0			€/ks		189	BA-01 Bratislava	Skladom	24 h	1	5	1	1	Blister	24 h	0.50	0.56	153	30	55		153x30x55 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ECE R37/R112	8512.20	Turecko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-000043.jpg	https://cdn.mmk.sk/doc/mmk-lgt-000043.pdf	áno	2026-06-02
44	MMK-BRK-000044	8598669934368	TRW800145	OE4023057;OE3854183	48674	TRW	TRW	MotoMarket s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste TRW	Brzdové čeľuste TRW, priemer 330 mm	Brzdové čeľuste značky TRW s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava	Pravá		EUR	23	40.44	49.74	62.29	76.62	54.0	5	72.79		€/ks		301	DC-PRG Praha	Skladom	24 h	1	5	1	1	Sada v krabici	24 h	3.87	4.20	330	330	44		330x330x44 mm	Renault Mégane III 2008–2016	2008	2016	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-000044.jpg	https://cdn.mmk.sk/doc/mmk-brk-000044.pdf	áno	2026-06-02
45	MMK-BAT-000045	8591100175771	BAN283942		19142	Banner	Banner	MotoMarket s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Banner 74 Ah 12V 666A	Autobatéria Banner 74 Ah, štart. prúd 666 A	Štartovacia batéria Banner 74 Ah, 12 V, štartovací prúd 666 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	74 Ah				EUR	23	90.43	111.23	115.47	142.03	27.7	0			€/ks	10.02	97	ZA-02 Žilina	Skladom	24 h	1	10	4	1	Kartón	24 h	16.50	18.55	242	175	190		242x175x190 mm	Kia Ceed II (JD) 2012–2018	2012	2018	EN 50342	8507.10	Česko	Nový	24							https://cdn.mmk.sk/img/mmk-bat-000045.jpg	https://cdn.mmk.sk/doc/mmk-bat-000045.pdf	áno	2026-06-02
46	MMK-FLT-000046	8596585930228	MAH271769	OE3157820;OE4575001	91812	Mahle	Mahle	MotoMarket s.r.o.	Filtre	Olejový filter	FLT	Olejový filter Mahle	Olejový filter Mahle, typ Vysoký prietok	Olejový filter Mahle (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	6.57	8.08	10.29	12.66	56.6	0			€/ks		21	DC-PRG Praha	Na ceste	2–3 dni	3	1	1	1	Fólia	2–3 dni	1.26	1.57	247	156	54		247x156x54 mm	Volkswagen Passat B7 2010–2014	2010	2014	ISO 4548	8421.23	Česko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-000046.jpg	https://cdn.mmk.sk/doc/mmk-flt-000046.pdf	nie	2026-06-02
47	MMK-PRT-000047	8599247193672	BIL240815	OE7725537;OE8589513	45308	Bilstein	Bilstein	MotoMarket s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia Bilstein	Tlmič pruženia Bilstein	Tlmič pruženia Bilstein. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.				Sada		EUR	23	66.87	82.25	102.70	126.32	53.6	10	113.69		€/ks		0	BA-01 Bratislava	Na objednávku	7 dní	7	2	2	4	Plastová nádoba	7 dní	8.13	9.07	104	167	219		104x167x219 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013		8708.99	Čína	Nový	24							https://cdn.mmk.sk/img/mmk-prt-000047.jpg	https://cdn.mmk.sk/doc/mmk-prt-000047.pdf	áno	2026-06-02
48	MMK-FLU-000048	8593548135652	VAL994354		29418	Valvoline	Valvoline	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Valvoline 0W-20 5 L	Syntetický olej Valvoline 0W-20, balenie 5 L	Plne syntetický motorový olej Valvoline 0W-20. Normy ACEA C2, API SN PLUS, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	0W-20 / 5 L				EUR	23	38.46	47.31	51.50	63.34	33.9	0		12.67	€/L		257	DC-WIEN Viedeň	Skladom	24 h	1	10	2	2	Kartón	24 h	4.70	5.66	270	147	161	5.00	270x147x161 mm	Univerzálne			ACEA C2 / API SN PLUS	3819.00	Turecko	Nový	0					0W-20	ACEA C2, API SN PLUS	https://cdn.mmk.sk/img/mmk-flu-000048.jpg	https://cdn.mmk.sk/doc/mmk-flu-000048.pdf	áno	2026-06-02
49	MMK-LGT-000049	8592611933782	SWF200570		18115	SWF	SWF	MotoMarket s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) SWF	Stierač (sada) SWF	Stierač (sada) SWF. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	15.01	18.46	22.94	28.22	52.8	0			€/ks		87	ZA-02 Žilina	Skladom	24 h	1	2	1	1	Kartón	24 h	0.73	0.83	324	24	60		324x24x60 mm	Peugeot 308 II 2013–2021	2013	2021	ECE R37/R112	8512.20	Francúzsko	Nový	12							https://cdn.mmk.sk/img/mmk-lgt-000049.jpg	https://cdn.mmk.sk/doc/mmk-lgt-000049.pdf	áno	2026-06-02
50	MMK-BRK-000050	8599812135595	CIF39522	OE1907433;OE1988525	94952	Cifam	Cifam	MotoMarket s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň Cifam	Brzdový strmeň Cifam, priemer 312 mm	Brzdový strmeň značky Cifam s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Pravá		EUR	23	77.89	95.80	105.27	129.48	35.2	5	123.01		€/ks	27.56	0	BA-01 Bratislava	Na objednávku	7 dní	7	1	4	1	Plastová nádoba	7 dní	3.27	3.48	312	312	43		312x312x43 mm	Volkswagen Passat B7 2010–2014	2010	2014	ECE R90	8708.30	Turecko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-000050.jpg	https://cdn.mmk.sk/doc/mmk-brk-000050.pdf	nie	2026-06-02
51	MMK-TYR-000051	8599840241381	CON506804		96329	Continental	Continental	MotoMarket s.r.o.	Pneumatiky	Letná pneumatika	TYR	Continental 195/60 R18 97W letná	Letná pneu Continental 195/60 R18 97W	Letná pneumatika Continental 195/60 R18, nosnosť 97, rýchlosť W. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 68 dB.	Rozmer	195/60 R18 97W				EUR	23	66.73	82.08	92.50	113.77	38.6	5	108.08		€/ks		199	ZA-02 Žilina	Skladom	24 h	1	1	2	1	Blister	24 h	7.50	8.23	550	195	195		550x195x195 mm	Univerzálne			ECE R30	4011.10	Čína	Nový	24	Letná	B	C	68			https://cdn.mmk.sk/img/mmk-tyr-000051.jpg	https://cdn.mmk.sk/doc/mmk-tyr-000051.pdf	áno	2026-06-02
52	MMK-FLU-000052	8591929025943	MOB584849		61590	Mobil	Mobil	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 0W-20 4 L	Syntetický olej Mobil 0W-20, balenie 4 L	Plne syntetický motorový olej Mobil 0W-20. Normy ACEA A5/B5, API SN PLUS, schválenia VW/MB/BMW. Balenie 4 L.	Viskozita/Balenie	0W-20 / 4 L				EUR	23	39.62	48.73	49.50	60.88	24.9	0		15.22	€/L		68	KE-03 Košice	Skladom	24 h	1	10	4	4	Fólia	24 h	3.80	4.13	121	201	169	4.00	121x201x169 mm	Univerzálne			ACEA A5/B5 / API SN PLUS	3819.00	Slovensko	Nový	0					0W-20	ACEA A5/B5, API SN PLUS	https://cdn.mmk.sk/img/mmk-flu-000052.jpg	https://cdn.mmk.sk/doc/mmk-flu-000052.pdf	áno	2026-06-02
53	MMK-TYR-000053	8598745052399	CON542162		36025	Continental	Continental	MotoMarket s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Continental 235/50 R17 96T zimná	Zimná pneu Continental 235/50 R17 96T	Zimná pneumatika Continental 235/50 R17, nosnosť 96, rýchlosť T. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 70 dB.	Rozmer	235/50 R17 96T				EUR	23	113.21	139.25	151.79	186.70	34.1	15	158.69		€/ks		293	BA-01 Bratislava	Skladom	24 h	1	1	1	1	Blister	24 h	10.10	10.74	525	235	235		525x235x235 mm	Univerzálne			ECE R30	4011.10	Nemecko	Nový	24	Zimná	B	C	70			https://cdn.mmk.sk/img/mmk-tyr-000053.jpg	https://cdn.mmk.sk/doc/mmk-tyr-000053.pdf	áno	2026-06-02
54	MMK-TYR-000054	8597305648850	CON152183		30191	Continental	Continental	MotoMarket s.r.o.	Pneumatiky	Letná pneumatika	TYR	Continental 185/55 R17 89W letná	Letná pneu Continental 185/55 R17 89W	Letná pneumatika Continental 185/55 R17, nosnosť 89, rýchlosť W. EÚ štítok: palivo B, priľnavosť na mokre A, hluk 72 dB.	Rozmer	185/55 R17 89W				EUR	23	163.05	200.55	193.95	238.56	19.0	10	214.70		€/ks		36	KE-03 Košice	Na ceste	2–3 dni	3	4	4	1	Fólia	2–3 dni	11.30	13.65	525	185	185		525x185x185 mm	Univerzálne			ECE R30	4011.10	Nemecko	Nový	24	Letná	B	A	72			https://cdn.mmk.sk/img/mmk-tyr-000054.jpg	https://cdn.mmk.sk/doc/mmk-tyr-000054.pdf	nie	2026-06-02
55	MMK-FLT-000055	8591113826332	MAH880813	OE6472760;OE6515377	37812	Mahle	Mahle	MotoMarket s.r.o.	Filtre	Kabínový filter	FLT	Kabínový filter Mahle	Kabínový filter Mahle, typ Štandard	Kabínový filter Mahle (Štandard). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Štandard				EUR	23	14.61	17.97	19.74	24.28	35.1	10	21.85		€/ks		94	KE-03 Košice	Skladom	24 h	1	1	1	1	Sada v krabici	24 h	0.50	0.59	244	193	115		244x193x115 mm	Opel Insignia A 2008–2017	2008	2017	ISO 4548	8421.23	Japonsko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-000055.jpg	https://cdn.mmk.sk/doc/mmk-flt-000055.pdf	nie	2026-06-02
56	MMK-FLU-000056	8595186150448	LIQ38091		82287	Liqui Moly	Liqui Moly	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Liqui Moly 10W-40 1 L	Syntetický olej Liqui Moly 10W-40, balenie 1 L	Plne syntetický motorový olej Liqui Moly 10W-40. Normy ACEA C2, API SN, schválenia VW/MB/BMW. Balenie 1 L.	Viskozita/Balenie	10W-40 / 1 L				EUR	23	7.13	8.77	10.16	12.50	42.5	15	10.62	12.50	€/L		0	DC-PRG Praha	Na objednávku	14 dní	14	4	2	4	Plastová nádoba	14 dní	1.00	1.06	218	300	339	1.00	218x300x339 mm	Univerzálne			ACEA C2 / API SN	3819.00	Taliansko	Nový	0					10W-40	ACEA C2, API SN	https://cdn.mmk.sk/img/mmk-flu-000056.jpg	https://cdn.mmk.sk/doc/mmk-flu-000056.pdf	áno	2026-06-02
57	MMK-BRK-000057	8597315205609	TRW293171	OE1836144;OE7289128	66206	TRW	TRW	MotoMarket s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 300 mm	Brzdový strmeň značky TRW s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa			EUR	23	99.13	121.93	151.27	186.06	52.6	0			€/ks	48.53	5	KE-03 Košice	Na ceste	2–3 dni	3	2	4	2	Plastová nádoba	2–3 dni	2.72	2.90	300	300	87		300x300x87 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ECE R90	8708.30	Poľsko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-000057.jpg	https://cdn.mmk.sk/doc/mmk-brk-000057.pdf	áno	2026-06-02
58	MMK-BRK-000058	8596322270075	BRE629702	OE5913749	48912	Brembo	Brembo	MotoMarket s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Brembo	Brzdové kotúče Brembo, priemer 312 mm	Brzdové kotúče značky Brembo s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	33.38	41.06	45.34	55.77	35.8	10	50.19		€/ks		342	DC-WIEN Viedeň	Skladom	24 h	1	2	1	1	Sada v krabici	24 h	3.82	4.64	312	312	37		312x312x37 mm	Renault Mégane III 2008–2016	2008	2016	ECE R90	8708.30	Nemecko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-000058.jpg	https://cdn.mmk.sk/doc/mmk-brk-000058.pdf	áno	2026-06-02
59	MMK-TYR-000059	8597168571180	MAT767593		66490	Matador	Matador	MotoMarket s.r.o.	Pneumatiky	Letná pneumatika	TYR	Matador 195/65 R15 88H letná	Letná pneu Matador 195/65 R15 88H	Letná pneumatika Matador 195/65 R15, nosnosť 88, rýchlosť H. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 68 dB.	Rozmer	195/65 R15 88H				EUR	23	145.05	178.41	195.82	240.86	35.0	15	204.73		€/ks		420	DC-WIEN Viedeň	Skladom	24 h	1	4	2	4	Fólia	24 h	12.20	13.25	475	195	195		475x195x195 mm	Univerzálne			ECE R30	4011.10	Slovensko	Nový	24	Letná	B	C	68			https://cdn.mmk.sk/img/mmk-tyr-000059.jpg	https://cdn.mmk.sk/doc/mmk-tyr-000059.pdf	áno	2026-06-02
60	MMK-BAT-000060	8594068887748	VAR697325		80187	Varta	Varta	MotoMarket s.r.o.	Elektrika	Autobatéria	BAT	Autobatéria Varta 44 Ah 12V 484A	Autobatéria Varta 44 Ah, štart. prúd 484 A	Štartovacia batéria Varta 44 Ah, 12 V, štartovací prúd 484 A. Bezúdržbová, vhodná pre vozidlá so systémom štart-stop.	Kapacita	44 Ah				EUR	23	64.08	78.82	82.20	101.11	28.3	0			€/ks	10.67	0	DC-WIEN Viedeň	Vypredané	—	0	5	1	2	Blister	—	14.00	16.34	242	175	190		242x175x190 mm	BMW 3 E90 2005–2012	2005	2012	EN 50342	8507.10	Španielsko	Nový	24							https://cdn.mmk.sk/img/mmk-bat-000060.jpg	https://cdn.mmk.sk/doc/mmk-bat-000060.pdf	áno	2026-06-02
61	MMK-FLT-000061	8599674713535	HEN537867	OE6115187;OE8500262;OE8712457	43937	Hengst	Hengst	MotoMarket s.r.o.	Filtre	Palivový filter	FLT	Palivový filter Hengst	Palivový filter Hengst, typ Vysoký prietok	Palivový filter Hengst (Vysoký prietok). Presná lícovacia geometria, vysoká filtračná účinnosť a dlhá životnosť podľa servisných intervalov výrobcu.	Typ filtra	Vysoký prietok				EUR	23	16.79	20.65	26.42	32.50	57.4	15	27.62		€/ks		107	ZA-02 Žilina	Skladom	24 h	1	1	1	1	Fólia	24 h	0.75	0.86	286	168	98		286x168x98 mm	Volkswagen Passat B8 2014–2023	2014	2023	ISO 4548	8421.23	Francúzsko	Nový	24							https://cdn.mmk.sk/img/mmk-flt-000061.jpg	https://cdn.mmk.sk/doc/mmk-flt-000061.pdf	nie	2026-06-02
62	MMK-BRK-000062	8599156648539	FER506865	OE1014991;OE8325332;OE1803067	10456	Ferodo	Ferodo	MotoMarket s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Ferodo	Brzdové platničky Ferodo, priemer 330 mm	Brzdové platničky značky Ferodo s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	60.41	74.30	80.63	99.17	33.5	5	94.21		€/ks		0	KE-03 Košice	Na objednávku	10 dní	10	4	4	1	Blister	10 dní	6.99	8.71	330	330	65		330x330x65 mm	Volkswagen Passat B8 2014–2023	2014	2023	ECE R90	8708.30	Taliansko	Nový	24							https://cdn.mmk.sk/img/mmk-brk-000062.jpg	https://cdn.mmk.sk/doc/mmk-brk-000062.pdf	áno	2026-06-02
63	MMK-FLU-000063	8592532854760	CAS774147		22936	Castrol	Castrol	MotoMarket s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 5W-30 5 L	Syntetický olej Castrol 5W-30, balenie 5 L	Plne syntetický motorový olej Castrol 5W-30. Normy ACEA A3/B4, API SN, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	5W-30 / 5 L				EUR	23	60.00	73.80	80.40	98.89	34.0	5	93.95	19.78	€/L		45	KE-03 Košice	Skladom	24 h	1	1	4	4	Fólia	24 h	4.70	5.61	238	211	161	5.00	238x211x161 mm	Univerzálne			ACEA A3/B4 / API SN	3819.00	Čína	Nový	0					5W-30	ACEA A3/B4, API SN	https://cdn.mmk.sk/img/mmk-flu-000063.jpg	https://cdn.mmk.sk/doc/mmk-flu-000063.pdf	áno	2026-06-02
