row_id	supplier_sku	ean	mpn	oe_numbers	tecdoc_id	brand	manufacturer	supplier	category	subcategory	category_code	product_name	short_description	long_description	variant_type	variant_value	fitment_position	side	color	currency	vat_rate_pct	wholesale_price_excl_vat	wholesale_price_incl_vat	retail_price_excl_vat	retail_price_incl_vat	margin_pct	discount_pct	sale_price_incl_vat	unit_price	price_unit	core_deposit	stock_qty	warehouse_location	availability	lead_time	lead_time_days	min_order_qty	order_multiple	units_per_pack	packaging_type	dispatch_within	net_weight_kg	gross_weight_kg	length_mm	width_mm	height_mm	volume_l	dimensions_text	vehicle_compatibility	year_from	year_to	standard_certification	hs_customs_code	country_of_origin	condition	warranty_months	tire_season	eu_label_fuel	eu_label_grip	eu_label_noise_db	oil_viscosity	oil_standard	image_url	datasheet_url	active	updated_at
37	FLC-FLU-000037	8593773573038	VAL748616		94244	Valvoline	Valvoline	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Valvoline 0W-20 4 L	Synthetic oil Valvoline 0W-20, 4 L pack	Fully synthetic engine oil Valvoline 0W-20. ACEA C2, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	26.80	32.96	38.67	47.56	44.3	0		11.89	€/L		30	DC-PRG Prague	Incoming	2–3 days	3	1	2	1	Plastic container	2–3 days	3.80	4.21	257	284	197	4.00	257x284x197 mm	Universal			ACEA C2 / API SN PLUS	3819.00	Japan	New	0					0W-20	ACEA C2, API SN PLUS	https://cdn.flc.example/img/flc-flu-000037.jpg	https://cdn.flc.example/doc/flc-flu-000037.pdf	yes	2026-06-02
38	FLC-BAT-000038	8591997880789	EXI627344		57084	Exide	Exide	FilterCentrum s.r.o.	Electrical	Car battery	BAT	Car battery Exide 80 Ah 12V 720A	Car battery Exide 80 Ah, cranking 720 A	Starter battery Exide 80 Ah, 12 V, cranking current 720 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	80 Ah				EUR	23	131.77	162.08	160.18	197.02	21.6	15	167.47		€/pc	14.33	0	DC-VIE Vienna	On order	7 days	7	4	1	1	Plastic container	7 days	16.60	18.32	242	175	190		242x175x190 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	EN 50342	8507.10	France	New	24							https://cdn.flc.example/img/flc-bat-000038.jpg	https://cdn.flc.example/doc/flc-bat-000038.pdf	yes	2026-06-02
39	FLC-LGT-000039	8597164518332	VAL420972		12788	Valeo	Valeo	FilterCentrum s.r.o.	Lighting & visibility	Wiper blade (set)	LGT	Wiper blade (set) Valeo	Wiper blade (set) Valeo	Wiper blade (set) Valeo. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	1 pc				EUR	23	28.54	35.10	41.84	51.46	46.6	0			€/pc		0	BA-01 Bratislava	On order	7 days	7	10	4	2	Boxed set	7 days	0.55	0.67	560	33	25		560x33x25 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ECE R37/R112	8512.20	Italy	New	12							https://cdn.flc.example/img/flc-lgt-000039.jpg	https://cdn.flc.example/doc/flc-lgt-000039.pdf	yes	2026-06-02
40	FLC-TYR-000040	8599326214649	BRI666573		86860	Bridgestone	Bridgestone	FilterCentrum s.r.o.	Tires	All-season tire	TYR	Bridgestone 195/55 R17 90T all-season	All-season tire Bridgestone 195/55 R17 90T	All-season tire Bridgestone 195/55 R17, load index 90, speed rating T. EU label: fuel C, wet grip A, noise 73 dB.	Size	195/55 R17 90T				EUR	23	131.64	161.92	164.26	202.04	24.8	0			€/pc		162	KE-03 Kosice	In stock	24 h	1	10	4	2	Boxed set	24 h	9.60	11.64	525	195	195		525x195x195 mm	Universal			ECE R30	4011.10	Japan	New	24	All-season	C	A	73			https://cdn.flc.example/img/flc-tyr-000040.jpg	https://cdn.flc.example/doc/flc-tyr-000040.pdf	no	2026-06-02
41	FLC-FLT-000041	8590334273536	MAN980053	OE6906384	18374	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Mann-Filter	Cabin filter Mann-Filter, type High flow	Cabin filter Mann-Filter (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	20.62	25.36	31.50	38.74	52.8	0			€/pc		203	KE-03 Kosice	In stock	24 h	1	1	1	1	Film wrap	24 h	0.15	0.16	163	60	103		163x60x103 mm	Audi A6 C7 2011–2018	2011	2018	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-000041.jpg	https://cdn.flc.example/doc/flc-flt-000041.pdf	no	2026-06-02
42	FLC-FLU-000042	8598824349334	SHE242518		22589	Shell	Shell	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 0W-20 4 L	Synthetic oil Shell 0W-20, 4 L pack	Fully synthetic engine oil Shell 0W-20. ACEA A3/B4, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-20 / 4 L				EUR	23	36.53	44.93	52.21	64.22	42.9	0		16.05	€/L		79	ZA-02 Zilina	In stock	24 h	1	1	1	1	Plastic container	24 h	3.80	4.53	111	139	207	4.00	111x139x207 mm	Universal			ACEA A3/B4 / API SN	3819.00	Turkey	New	0					0W-20	ACEA A3/B4, API SN	https://cdn.flc.example/img/flc-flu-000042.jpg	https://cdn.flc.example/doc/flc-flu-000042.pdf	yes	2026-06-02
43	FLC-PRT-000043	8599496375881	VAL838281	OE9143857;OE3593022	40558	Valeo	Valeo	FilterCentrum s.r.o.	Spare parts	Alternator	PRT	Alternator Valeo	Alternator Valeo	Alternator Valeo. Precise fitment to OE specification, proven reliability and durability. Remanufactured part with refundable core deposit.				Set		EUR	23	276.23	339.76	395.88	486.93	43.3	0			€/pc	58.30	416	DC-PRG Prague	In stock	24 h	1	10	1	2	Plastic container	24 h	9.95	10.47	188	172	241		188x172x241 mm	Audi A4 B8 2007–2015	2007	2015		8708.99	Spain	Remanufactured	24							https://cdn.flc.example/img/flc-prt-000043.jpg	https://cdn.flc.example/doc/flc-prt-000043.pdf	yes	2026-06-02
44	FLC-BRK-000044	8593230997599	CIF209311	OE1892472;OE1571291	62146	Cifam	Cifam	FilterCentrum s.r.o.	Braking system	Brake caliper	BRK	Brake caliper Cifam	Brake caliper Cifam, diameter 288 mm	Brake caliper by Cifam with 288 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Left		EUR	23	96.67	118.90	131.55	161.81	36.1	0			€/pc	30.84	240	ZA-02 Zilina	In stock	24 h	1	1	2	1	Blister	24 h	7.07	8.81	288	288	79		288x288x79 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R90	8708.30	Japan	New	24							https://cdn.flc.example/img/flc-brk-000044.jpg	https://cdn.flc.example/doc/flc-brk-000044.pdf	yes	2026-06-02
45	FLC-FLU-000045	8597526240147	SHE644266		60868	Shell	Shell	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 0W-30 4 L	Synthetic oil Shell 0W-30, 4 L pack	Fully synthetic engine oil Shell 0W-30. ACEA C3, API SN PLUS standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	0W-30 / 4 L				EUR	23	24.56	30.21	35.45	43.60	44.3	10	39.24	10.90	€/L		0	KE-03 Kosice	Sold out	—	0	1	1	1	Blister	—	3.80	4.30	149	220	169	4.00	149x220x169 mm	Universal			ACEA C3 / API SN PLUS	3819.00	Turkey	New	0					0W-30	ACEA C3, API SN PLUS	https://cdn.flc.example/img/flc-flu-000045.jpg	https://cdn.flc.example/doc/flc-flu-000045.pdf	no	2026-06-02
46	FLC-FLT-000046	8591585236936	MAH984370	OE7925526;OE9451898;OE6122409	26161	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type High flow	Oil filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	6.99	8.60	11.11	13.67	58.9	15	11.62		€/pc		9	BA-01 Bratislava	Incoming	2–3 days	3	10	2	2	Plastic container	2–3 days	0.61	0.68	293	191	111		293x191x111 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ISO 4548	8421.23	France	New	24							https://cdn.flc.example/img/flc-flt-000046.jpg	https://cdn.flc.example/doc/flc-flt-000046.pdf	yes	2026-06-02
47	FLC-FLT-000047	8591827453725	HEN935728	OE7090165;OE2200357	27723	Hengst	Hengst	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Hengst	Oil filter Hengst, type Activated carbon	Oil filter Hengst (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	4.53	5.57	7.11	8.75	57.0	0			€/pc		0	DC-VIE Vienna	On order	10 days	10	1	4	1	Film wrap	10 days	0.31	0.39	222	113	38		222x113x38 mm	Renault Mégane III 2008–2016	2008	2016	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-000047.jpg	https://cdn.flc.example/doc/flc-flt-000047.pdf	yes	2026-06-02
48	FLC-PRT-000048	8593472011015	LUK85336	OE6409758;OE9732272	46259	LuK	LuK	FilterCentrum s.r.o.	Spare parts	Clutch kit	PRT	Clutch kit LuK	Clutch kit LuK	Clutch kit LuK. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	238.81	293.74	337.34	414.93	41.3	5	394.18		€/pc		229	KE-03 Kosice	In stock	24 h	1	1	1	1	Boxed set	24 h	11.35	12.44	278	300	206		278x300x206 mm	Kia Ceed II (JD) 2012–2018	2012	2018		8708.99	Turkey	New	24							https://cdn.flc.example/img/flc-prt-000048.jpg	https://cdn.flc.example/doc/flc-prt-000048.pdf	yes	2026-06-02
49	FLC-FLU-000049	8599834092005	LIQ545965		74949	Liqui Moly	Liqui Moly	FilterCentrum s.r.o.	Fluids	AdBlue	FLU	AdBlue Liqui Moly 10 L	AdBlue Liqui Moly, 10 L, ISO 22241	AdBlue Liqui Moly, ISO 22241 standard, 10 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	10 L				EUR	23	20.87	25.67	29.62	36.43	41.9	0		3.64	€/L		0	DC-VIE Vienna	On order	7 days	7	5	4	1	Box	7 days	10.55	12.76	172	221	366	10.00	172x221x366 mm	Universal			ISO 22241	3819.00	Italy	New	0							https://cdn.flc.example/img/flc-flu-000049.jpg	https://cdn.flc.example/doc/flc-flu-000049.pdf	yes	2026-06-02
50	FLC-TYR-000050	8596885853111	MIC600177		72174	Michelin	Michelin	FilterCentrum s.r.o.	Tires	All-season tire	TYR	Michelin 195/65 R15 98V all-season	All-season tire Michelin 195/65 R15 98V	All-season tire Michelin 195/65 R15, load index 98, speed rating V. EU label: fuel C, wet grip A, noise 70 dB.	Size	195/65 R15 98V				EUR	23	53.95	66.36	69.55	85.55	28.9	10	77.00		€/pc		308	KE-03 Kosice	In stock	24 h	1	1	2	2	Blister	24 h	9.70	10.67	475	195	195		475x195x195 mm	Universal			ECE R30	4011.10	Germany	New	24	All-season	C	A	70			https://cdn.flc.example/img/flc-tyr-000050.jpg	https://cdn.flc.example/doc/flc-tyr-000050.pdf	yes	2026-06-02
51	FLC-PRT-000051	8594936908780	HEP81108	OE2654516;OE7753828;OE5984017	23206	Hepu	Hepu	FilterCentrum s.r.o.	Spare parts	Water pump	PRT	Water pump Hepu	Water pump Hepu	Water pump Hepu. Precise fitment to OE specification, proven reliability and durability.	Engine		Engine	Left		EUR	23	50.00	61.50	74.28	91.36	48.6	0			€/pc		185	DC-VIE Vienna	In stock	24 h	1	1	2	1	Film wrap	24 h	0.62	0.70	245	235	105		245x235x105 mm	Škoda Superb II (3T) 2008–2015	2008	2015		8708.99	Turkey	New	24							https://cdn.flc.example/img/flc-prt-000051.jpg	https://cdn.flc.example/doc/flc-prt-000051.pdf	no	2026-06-02
52	FLC-PRT-000052	8590923094986	SAC464130	OE3645195	87476	Sachs	Sachs	FilterCentrum s.r.o.	Spare parts	Clutch kit	PRT	Clutch kit Sachs	Clutch kit Sachs	Clutch kit Sachs. Precise fitment to OE specification, proven reliability and durability.	Front axle		Front axle			EUR	23	170.92	210.23	249.95	307.44	46.2	10	276.70		€/pc		212	ZA-02 Zilina	In stock	24 h	1	2	1	1	Plastic container	24 h	0.65	0.69	225	117	164		225x117x164 mm	Volkswagen Golf VII 2012–2020	2012	2020		8708.99	Spain	New	24							https://cdn.flc.example/img/flc-prt-000052.jpg	https://cdn.flc.example/doc/flc-prt-000052.pdf	yes	2026-06-02
53	FLC-ACC-000053	8595275065417	CEL43164		96109	Cellularline	Cellularline	FilterCentrum s.r.o.	Accessories	Phone holder	ACC	Phone holder Cellularline	Phone holder Cellularline, grey	Phone holder Cellularline. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	23.31	28.67	33.77	41.54	44.9	0			€/pc		0	ZA-02 Zilina	Sold out	—	0	2	1	2	Film wrap	—	6.03	6.75	228	222	84		228x222x84 mm	Universal				8708.29	China	New	12							https://cdn.flc.example/img/flc-acc-000053.jpg	https://cdn.flc.example/doc/flc-acc-000053.pdf	yes	2026-06-02
54	FLC-FLT-000054	8596720283028	MAH637130	OE1055323;OE4692520;OE9588972	98471	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Mahle	Oil filter Mahle, type High flow	Oil filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	15.97	19.64	21.61	26.58	35.3	0			€/pc		395	ZA-02 Zilina	In stock	24 h	1	1	1	4	Box	24 h	0.58	0.63	246	96	83		246x96x83 mm	Volkswagen Passat B7 2010–2014	2010	2014	ISO 4548	8421.23	Turkey	New	24							https://cdn.flc.example/img/flc-flt-000054.jpg	https://cdn.flc.example/doc/flc-flt-000054.pdf	yes	2026-06-02
55	FLC-FLT-000055	8599815697335	MAH914542	OE4874721;OE7876716	73624	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Fuel filter	FLT	Fuel filter Mahle	Fuel filter Mahle, type Standard	Fuel filter Mahle (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	23.62	29.05	34.40	42.31	45.6	15	35.96		€/pc		48	DC-PRG Prague	In stock	24 h	1	10	4	2	Boxed set	24 h	1.25	1.47	284	199	98		284x199x98 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ISO 4548	8421.23	Spain	New	24							https://cdn.flc.example/img/flc-flt-000055.jpg	https://cdn.flc.example/doc/flc-flt-000055.pdf	no	2026-06-02
56	FLC-FLT-000056	8593597336536	BOS203688	OE6555200;OE6405012	22098	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Bosch	Air filter Bosch, type Standard	Air filter Bosch (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	8.17	10.05	11.87	14.60	45.3	10	13.14		€/pc		0	ZA-02 Zilina	On order	10 days	10	5	1	4	Boxed set	10 days	0.93	1.06	167	91	52		167x91x52 mm	Ford Mondeo IV 2007–2014	2007	2014	ISO 4548	8421.23	France	New	24							https://cdn.flc.example/img/flc-flt-000056.jpg	https://cdn.flc.example/doc/flc-flt-000056.pdf	yes	2026-06-02
57	FLC-ACC-000057	8592442643218	PET630474		45157	Petex	Petex	FilterCentrum s.r.o.	Accessories	Seat covers (set)	ACC	Seat covers (set) Petex	Seat covers (set) Petex, grey	Seat covers (set) Petex. Quality build, easy installation, universal or model-specific design.	Design	Universal			Grey	EUR	23	31.59	38.86	50.49	62.10	59.8	10	55.89		€/pc		400	BA-01 Bratislava	In stock	24 h	1	5	2	1	Boxed set	24 h	3.05	3.45	569	395	278		569x395x278 mm	Universal				8708.29	China	New	12							https://cdn.flc.example/img/flc-acc-000057.jpg	https://cdn.flc.example/doc/flc-acc-000057.pdf	yes	2026-06-02
58	FLC-FLU-000058	8592112064169	LIQ413144		33942	Liqui Moly	Liqui Moly	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Liqui Moly 10W-40 20 L	Synthetic oil Liqui Moly 10W-40, 20 L pack	Fully synthetic engine oil Liqui Moly 10W-40. ACEA A3/B4, API SP standards, VW/MB/BMW approvals. 20 L pack.	Viscosity/Pack	10W-40 / 20 L				EUR	23	135.40	166.54	178.76	219.87	32.0	15	186.89	10.99	€/L		228	BA-01 Bratislava	In stock	24 h	1	1	1	4	Blister	24 h	18.50	22.29	163	177	357	20.00	163x177x357 mm	Universal			ACEA A3/B4 / API SP	3819.00	Slovakia	New	0					10W-40	ACEA A3/B4, API SP	https://cdn.flc.example/img/flc-flu-000058.jpg	https://cdn.flc.example/doc/flc-flu-000058.pdf	no	2026-06-02
59	FLC-FLU-000059	8598242105239	BOS878873		67551	Bosch	Bosch	FilterCentrum s.r.o.	Fluids	Brake fluid	FLU	Brake fluid Bosch 0.5 L	Brake fluid Bosch, 0.5 L, DOT 4	Brake fluid Bosch, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	10.32	12.69	13.01	16.00	26.1	15	13.60	32.00	€/L		169	KE-03 Kosice	In stock	24 h	1	1	4	1	Film wrap	24 h	0.54	0.62	157	105	215	0.50	157x105x215 mm	Universal			DOT 4	3819.00	France	New	0							https://cdn.flc.example/img/flc-flu-000059.jpg	https://cdn.flc.example/doc/flc-flu-000059.pdf	yes	2026-06-02
60	FLC-FLU-000060	8598606983138	SHE462656		49277	Shell	Shell	FilterCentrum s.r.o.	Fluids	Engine oil	FLU	Engine oil Shell 15W-40 4 L	Synthetic oil Shell 15W-40, 4 L pack	Fully synthetic engine oil Shell 15W-40. ACEA A5/B5, API SN standards, VW/MB/BMW approvals. 4 L pack.	Viscosity/Pack	15W-40 / 4 L				EUR	23	51.16	62.93	69.56	85.56	36.0	15	72.73	21.39	€/L		392	DC-VIE Vienna	In stock	24 h	1	4	2	1	Film wrap	24 h	3.80	4.15	160	109	269	4.00	160x109x269 mm	Universal			ACEA A5/B5 / API SN	3819.00	France	New	0					15W-40	ACEA A5/B5, API SN	https://cdn.flc.example/img/flc-flu-000060.jpg	https://cdn.flc.example/doc/flc-flu-000060.pdf	no	2026-06-02
61	FLC-FLU-000061	8591327326635	BOS379930		17682	Bosch	Bosch	FilterCentrum s.r.o.	Fluids	Brake fluid	FLU	Brake fluid Bosch 0.5 L	Brake fluid Bosch, 0.5 L, DOT 4	Brake fluid Bosch, DOT 4 standard, 0.5 L pack. Ready to use, compliant with vehicle manufacturer specifications.	Pack	0.5 L				EUR	23	11.72	14.42	16.87	20.75	43.9	0		41.50	€/L		0	DC-VIE Vienna	On order	7 days	7	1	1	1	Plastic container	7 days	0.54	0.67	200	177	247	0.50	200x177x247 mm	Universal			DOT 4	3819.00	Czechia	New	0							https://cdn.flc.example/img/flc-flu-000061.jpg	https://cdn.flc.example/doc/flc-flu-000061.pdf	yes	2026-06-02
62	FLC-FLT-000062	8597436585130	MAH295885	OE9296356;OE7909473;OE6006802	34109	Mahle	Mahle	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Mahle	Air filter Mahle, type High flow	Air filter Mahle (High flow). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	High flow				EUR	23	6.21	7.64	9.06	11.14	45.9	5	10.58		€/pc		258	KE-03 Kosice	In stock	24 h	1	4	1	1	Box	24 h	1.34	1.67	73	195	53		73x195x53 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ISO 4548	8421.23	Czechia	New	24							https://cdn.flc.example/img/flc-flt-000062.jpg	https://cdn.flc.example/doc/flc-flt-000062.pdf	yes	2026-06-02
63	FLC-FLT-000063	8593843006909	BOS587558	OE3741612	54785	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Bosch	Oil filter Bosch, type Standard	Oil filter Bosch (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	6.04	7.43	8.60	10.58	42.4	0			€/pc		171	BA-01 Bratislava	In stock	24 h	1	1	2	1	Blister	24 h	0.84	0.93	254	223	42		254x223x42 mm	Renault Mégane III 2008–2016	2008	2016	ISO 4548	8421.23	Japan	New	24							https://cdn.flc.example/img/flc-flt-000063.jpg	https://cdn.flc.example/doc/flc-flt-000063.pdf	no	2026-06-02
64	FLC-FLT-000064	8590617491732	MAN291829	OE2839238;OE9284884	40659	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Air filter	FLT	Air filter Mann-Filter	Air filter Mann-Filter, type Standard	Air filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	22.55	27.74	30.87	37.97	36.9	0			€/pc		0	KE-03 Kosice	On order	14 days	14	5	4	1	Boxed set	14 days	0.86	0.95	223	201	48		223x201x48 mm	BMW 3 E90 2005–2012	2005	2012	ISO 4548	8421.23	Spain	New	24							https://cdn.flc.example/img/flc-flt-000064.jpg	https://cdn.flc.example/doc/flc-flt-000064.pdf	yes	2026-06-02
65	FLC-LGT-000065	8596553927939	OSR65929		28198	Osram	Osram	FilterCentrum s.r.o.	Lighting & visibility	H7 bulb	LGT	H7 bulb Osram	H7 bulb Osram	H7 bulb Osram. High luminosity / perfect wiping, long service life, road-legal (ECE).	Pack	Set				EUR	23	10.39	12.78	13.69	16.84	31.8	0			€/pc		217	BA-01 Bratislava	In stock	24 h	1	2	1	1	Box	24 h	0.56	0.66	429	54	33		429x54x33 mm	Opel Astra J 2009–2015	2009	2015	ECE R37/R112	8512.20	Italy	New	12							https://cdn.flc.example/img/flc-lgt-000065.jpg	https://cdn.flc.example/doc/flc-lgt-000065.pdf	yes	2026-06-02
66	FLC-BAT-000066	8590836217793	BOS27843		48086	Bosch	Bosch	FilterCentrum s.r.o.	Electrical	Car battery	BAT	Car battery Bosch 95 Ah 12V 855A	Car battery Bosch 95 Ah, cranking 855 A	Starter battery Bosch 95 Ah, 12 V, cranking current 855 A. Maintenance-free, suitable for start-stop vehicles.	Capacity	95 Ah				EUR	23	54.51	67.05	73.42	90.31	34.7	15	76.76		€/pc	8.56	62	ZA-02 Zilina	In stock	24 h	1	5	1	1	Film wrap	24 h	16.40	18.03	242	175	190		242x175x190 mm	Renault Mégane III 2008–2016	2008	2016	EN 50342	8507.10	China	New	24							https://cdn.flc.example/img/flc-bat-000066.jpg	https://cdn.flc.example/doc/flc-bat-000066.pdf	yes	2026-06-02
67	FLC-ACC-000067	8591662325690	SON845451		67911	Sonax	Sonax	FilterCentrum s.r.o.	Accessories	Car shampoo	ACC	Car shampoo Sonax	Car shampoo Sonax, —	Car shampoo Sonax. Quality build, easy installation, universal or model-specific design.	Design	Set			—	EUR	23	4.13	5.08	6.02	7.40	45.8	0			€/pc		447	KE-03 Kosice	In stock	24 h	1	5	4	1	Box	24 h	5.49	6.11	562	83	192		562x83x192 mm	Universal				8708.29	Czechia	New	12							https://cdn.flc.example/img/flc-acc-000067.jpg	https://cdn.flc.example/doc/flc-acc-000067.pdf	yes	2026-06-02
68	FLC-FLT-000068	8593504069281	MAN797797	OE7939521	73600	Mann-Filter	Mann-Filter	FilterCentrum s.r.o.	Filters	Oil filter	FLT	Oil filter Mann-Filter	Oil filter Mann-Filter, type Standard	Oil filter Mann-Filter (Standard). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Standard				EUR	23	11.83	14.55	18.43	22.67	55.8	0			€/pc		471	ZA-02 Zilina	In stock	24 h	1	5	2	1	Box	24 h	1.13	1.22	216	217	90		216x217x90 mm	Peugeot 308 II 2013–2021	2013	2021	ISO 4548	8421.23	Slovakia	New	24							https://cdn.flc.example/img/flc-flt-000068.jpg	https://cdn.flc.example/doc/flc-flt-000068.pdf	yes	2026-06-02
69	FLC-BRK-000069	8590488943293	TRW722812	OE7449711;OE5749989;OE3479161	42696	TRW	TRW	FilterCentrum s.r.o.	Braking system	Brake caliper	BRK	Brake caliper TRW	Brake caliper TRW, diameter 256 mm	Brake caliper by TRW with 256 mm diameter. Approved to ECE R90, anti-corrosion coating, balanced for low noise.	Wheel hub		Wheel hub	Left		EUR	23	134.07	164.91	190.23	233.98	41.9	5	222.28		€/pc	36.87	0	KE-03 Kosice	On order	10 days	10	1	1	1	Film wrap	10 days	6.74	8.03	256	256	86		256x256x86 mm	Ford Mondeo IV 2007–2014	2007	2014	ECE R90	8708.30	Slovakia	New	24							https://cdn.flc.example/img/flc-brk-000069.jpg	https://cdn.flc.example/doc/flc-brk-000069.pdf	no	2026-06-02
70	FLC-FLT-000070	8591021104188	BOS761646	OE6132423	10988	Bosch	Bosch	FilterCentrum s.r.o.	Filters	Cabin filter	FLT	Cabin filter Bosch	Cabin filter Bosch, type Activated carbon	Cabin filter Bosch (Activated carbon). Precise fitment geometry, high filtration efficiency and long service life per manufacturer intervals.	Filter type	Activated carbon				EUR	23	17.24	21.21	23.52	28.93	36.4	10	26.04		€/pc		223	BA-01 Bratislava	In stock	24 h	1	2	2	1	Plastic container	24 h	1.34	1.51	206	173	86		206x173x86 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ISO 4548	8421.23	Germany	New	24							https://cdn.flc.example/img/flc-flt-000070.jpg	https://cdn.flc.example/doc/flc-flt-000070.pdf	yes	2026-06-02
