riadok_id	dodavatelsky_kod	ean	mpn	oe_cisla	tecdoc_id	znacka	vyrobca	dodavatel	kategoria	podkategoria	kategoria_kod	nazov_produktu	kratky_popis	dlhy_popis	typ_variantu	hodnota_variantu	pozicia_montaze	strana	farba	mena	dph_sadzba_pct	voc_bez_dph	voc_s_dph	moc_bez_dph	moc_s_dph	marza_pct	rabat_pct	akciova_cena_s_dph	cena_za_jednotku	jednotka_ceny	zaloha_za_diel	sklad_mnozstvo	sklad_lokalita	dostupnost	doba_dodania	doba_dodania_dni	min_objednavka	objednavkovy_nasobok	ks_v_baleni	balenie_typ	expedicia_do	hmotnost_netto_kg	hmotnost_brutto_kg	dlzka_mm	sirka_mm	vyska_mm	objem_l	rozmery_text	kompatibilita_vozidla	rok_vyroby_od	rok_vyroby_do	norma_certifikat	colny_kod_hs	krajina_povodu	stav_tovaru	zaruka_mesiace	pneu_sezonnost	eu_stitok_palivo	eu_stitok_prilnavost	eu_stitok_hluk_db	olej_viskozita	olej_norma	obrazok_url	datasheet_url	aktivny	datum_aktualizacie
32	MDS-BRK-000032	8597461200473	TRW131761	OE6503032;OE4713925;OE2060605	22739	TRW	TRW	MotoDiely SK s.r.o.	Brzdový systém	Brzdové čeľuste	BRK	Brzdové čeľuste TRW	Brzdové čeľuste TRW, priemer 288 mm	Brzdové čeľuste značky TRW s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Zadná náprava		Zadná náprava			EUR	23	40.63	49.97	56.69	69.73	39.5	15	59.27		€/ks		0	ZA-02 Žilina	Na objednávku	10 dní	10	4	1	2	Plastová nádoba	10 dní	4.76	5.35	288	288	51		288x288x51 mm	Škoda Octavia II (1Z) 2004–2013	2004	2013	ECE R90	8708.30	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-brk-000032.jpg	https://cdn.mds.sk/doc/mds-brk-000032.pdf	nie	2026-06-02
33	MDS-TYR-000033	8595064317130	SAV682875		93819	Sava	Sava	MotoDiely SK s.r.o.	Pneumatiky	Zimná pneumatika	TYR	Sava 185/60 R15 95T zimná	Zimná pneu Sava 185/60 R15 95T	Zimná pneumatika Sava 185/60 R15, nosnosť 95, rýchlosť T. EÚ štítok: palivo B, priľnavosť na mokre C, hluk 70 dB.	Rozmer	185/60 R15 95T				EUR	23	65.59	80.68	80.80	99.38	23.2	0			€/ks		356	DC-WIEN Viedeň	Skladom	24 h	1	1	1	1	Blister	24 h	9.40	11.73	475	185	185		475x185x185 mm	Univerzálne			ECE R30	4011.10	Čína	Nový	24	Zimná	B	C	70			https://cdn.mds.sk/img/mds-tyr-000033.jpg	https://cdn.mds.sk/doc/mds-tyr-000033.pdf	áno	2026-06-02
34	MDS-BRK-000034	8595395024028	BOS787747	OE1432519;OE3211291;OE1249314	65176	Bosch	Bosch	MotoDiely SK s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky Bosch	Brzdové platničky Bosch, priemer 280 mm	Brzdové platničky značky Bosch s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	59.40	73.06	77.26	95.03	30.1	0			€/ks		0	DC-WIEN Viedeň	Vypredané	—	0	1	1	2	Plastová nádoba	—	2.83	3.41	280	280	36		280x280x36 mm	Škoda Superb II (3T) 2008–2015	2008	2015	ECE R90	8708.30	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-brk-000034.jpg	https://cdn.mds.sk/doc/mds-brk-000034.pdf	áno	2026-06-02
35	MDS-FLU-000035	8597115921242	MOB664644		92978	Mobil	Mobil	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Mobil 10W-40 1 L	Syntetický olej Mobil 10W-40, balenie 1 L	Plne syntetický motorový olej Mobil 10W-40. Normy ACEA C3, API SP, schválenia VW/MB/BMW. Balenie 1 L.	Viskozita/Balenie	10W-40 / 1 L				EUR	23	11.82	14.54	17.13	21.07	44.9	5	20.02	21.07	€/L		60	DC-WIEN Viedeň	Skladom	24 h	1	4	2	2	Sada v krabici	24 h	1.00	1.16	254	97	151	1.00	254x97x151 mm	Univerzálne			ACEA C3 / API SP	3819.00	Turecko	Nový	0					10W-40	ACEA C3, API SP	https://cdn.mds.sk/img/mds-flu-000035.jpg	https://cdn.mds.sk/doc/mds-flu-000035.pdf	nie	2026-06-02
36	MDS-BRK-000036	8592711116153	ZIM861201	OE5276341;OE7279729	27054	Zimmermann	Zimmermann	MotoDiely SK s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Zimmermann	Brzdové kotúče Zimmermann, priemer 330 mm	Brzdové kotúče značky Zimmermann s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	67.33	82.82	93.23	114.67	38.5	5	108.94		€/ks		378	DC-WIEN Viedeň	Skladom	24 h	1	1	2	1	Plastová nádoba	24 h	4.54	5.09	330	330	47		330x330x47 mm	Mercedes-Benz E W212 2009–2016	2009	2016	ECE R90	8708.30	Slovensko	Nový	24							https://cdn.mds.sk/img/mds-brk-000036.jpg	https://cdn.mds.sk/doc/mds-brk-000036.pdf	áno	2026-06-02
37	MDS-LGT-000037	8593689980944	VAL40359		33647	Valeo	Valeo	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Stierač (sada)	LGT	Stierač (sada) Valeo	Stierač (sada) Valeo	Stierač (sada) Valeo. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	1 ks				EUR	23	16.44	20.22	25.55	31.43	55.4	0			€/ks		0	KE-03 Košice	Na objednávku	10 dní	10	5	2	1	Fólia	10 dní	0.48	0.50	257	29	50		257x29x50 mm	Peugeot 308 II 2013–2021	2013	2021	ECE R37/R112	8512.20	Poľsko	Nový	12							https://cdn.mds.sk/img/mds-lgt-000037.jpg	https://cdn.mds.sk/doc/mds-lgt-000037.pdf	nie	2026-06-02
38	MDS-BRK-000038	8592901476791	BRE473516	OE3610197	64287	Brembo	Brembo	MotoDiely SK s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Brembo	Brzdové kotúče Brembo, priemer 330 mm	Brzdové kotúče značky Brembo s priemerom 330 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	48.24	59.34	64.61	79.47	33.9	0			€/ks		0	KE-03 Košice	Na objednávku	14 dní	14	1	1	1	Plastová nádoba	14 dní	4.07	4.36	330	330	76		330x330x76 mm	Škoda Fabia II (5J) 2007–2014	2007	2014	ECE R90	8708.30	Čína	Nový	24							https://cdn.mds.sk/img/mds-brk-000038.jpg	https://cdn.mds.sk/doc/mds-brk-000038.pdf	nie	2026-06-02
39	MDS-FLU-000039	8595107622689	BAS747852		40161	BASF	BASF	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	AdBlue	FLU	AdBlue BASF 10 L	AdBlue BASF, 10 L, ISO 22241	AdBlue BASF, norma ISO 22241, balenie 10 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	10 L				EUR	23	11.87	14.60	15.73	19.35	32.5	0		1.94	€/L		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	4	2	1	Plastová nádoba	10 dní	10.98	13.42	104	91	202	10.00	104x91x202 mm	Univerzálne			ISO 22241	3819.00	Nemecko	Nový	0							https://cdn.mds.sk/img/mds-flu-000039.jpg	https://cdn.mds.sk/doc/mds-flu-000039.pdf	nie	2026-06-02
40	MDS-BRK-000040	8591369681648	TRW792033	OE2478574;OE8326807	54500	TRW	TRW	MotoDiely SK s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče TRW	Brzdové kotúče TRW, priemer 312 mm	Brzdové kotúče značky TRW s priemerom 312 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Pravá		EUR	23	42.47	52.24	56.43	69.41	32.9	0			€/ks		0	ZA-02 Žilina	Na objednávku	10 dní	10	1	1	1	Sada v krabici	10 dní	4.32	5.08	312	312	71		312x312x71 mm	Toyota Corolla E170 2013–2019	2013	2019	ECE R90	8708.30	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-brk-000040.jpg	https://cdn.mds.sk/doc/mds-brk-000040.pdf	áno	2026-06-02
41	MDS-ACC-000041	8597995527176	K2473688		92756	K2	K2	MotoDiely SK s.r.o.	Autodoplnky	Štartovacie káble	ACC	Štartovacie káble K2	Štartovacie káble K2, sivá	Štartovacie káble K2. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Sivá	EUR	23	15.85	19.50	21.82	26.84	37.7	15	22.81		€/ks		391	KE-03 Košice	Skladom	24 h	1	10	2	4	Kartón	24 h	1.40	1.57	252	138	98		252x138x98 mm	Univerzálne				8708.29	Česko	Nový	12							https://cdn.mds.sk/img/mds-acc-000041.jpg	https://cdn.mds.sk/doc/mds-acc-000041.pdf	áno	2026-06-02
42	MDS-FLU-000042	8599359782078	CAS118529		55015	Castrol	Castrol	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 0W-20 5 L	Syntetický olej Castrol 0W-20, balenie 5 L	Plne syntetický motorový olej Castrol 0W-20. Normy ACEA A3/B4, API SN PLUS, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	0W-20 / 5 L				EUR	23	57.94	71.27	75.10	92.37	29.6	10	83.13	18.47	€/L		410	BA-01 Bratislava	Skladom	24 h	1	4	1	1	Blister	24 h	4.70	5.60	113	247	379	5.00	113x247x379 mm	Univerzálne			ACEA A3/B4 / API SN PLUS	3819.00	Turecko	Nový	0					0W-20	ACEA A3/B4, API SN PLUS	https://cdn.mds.sk/img/mds-flu-000042.jpg	https://cdn.mds.sk/doc/mds-flu-000042.pdf	áno	2026-06-02
43	MDS-PRT-000043	8599254629140	DEN596072	OE3522845;OE6592886;OE2367376	59372	Denso	Denso	MotoDiely SK s.r.o.	Náhradné diely	Zapaľovacia sviečka	PRT	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso	Zapaľovacia sviečka Denso. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Ľavá		EUR	23	7.50	9.22	10.37	12.76	38.3	10	11.48		€/ks		16	KE-03 Košice	Na ceste	2–3 dni	3	10	1	4	Kartón	2–3 dni	4.26	5.02	356	63	232		356x63x232 mm	Hyundai i30 II (GD) 2011–2017	2011	2017		8708.99	Slovensko	Nový	24							https://cdn.mds.sk/img/mds-prt-000043.jpg	https://cdn.mds.sk/doc/mds-prt-000043.pdf	áno	2026-06-02
44	MDS-BRK-000044	8592229270651	TRW719217	OE3198638;OE7320310	41133	TRW	TRW	MotoDiely SK s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň TRW	Brzdový strmeň TRW, priemer 280 mm	Brzdový strmeň značky TRW s priemerom 280 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Ľavá		EUR	23	133.11	163.73	175.61	216.00	31.9	0			€/ks	33.67	281	DC-PRG Praha	Skladom	24 h	1	4	2	2	Blister	24 h	2.47	2.86	280	280	35		280x280x35 mm	Hyundai i30 II (GD) 2011–2017	2011	2017	ECE R90	8708.30	Francúzsko	Nový	24							https://cdn.mds.sk/img/mds-brk-000044.jpg	https://cdn.mds.sk/doc/mds-brk-000044.pdf	nie	2026-06-02
45	MDS-ACC-000045	8597581814123	MEG296042		68893	Meguiar's	Meguiar's	MotoDiely SK s.r.o.	Autodoplnky	Autošampón	ACC	Autošampón Meguiar's	Autošampón Meguiar's, —	Autošampón Meguiar's. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	—			—	EUR	23	10.46	12.87	17.66	21.72	68.8	0			€/ks		0	DC-WIEN Viedeň	Na objednávku	7 dní	7	1	4	1	Blister	7 dní	2.61	3.17	441	307	290		441x307x290 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.mds.sk/img/mds-acc-000045.jpg	https://cdn.mds.sk/doc/mds-acc-000045.pdf	áno	2026-06-02
46	MDS-PRT-000046	8597790104329	CON585462	OE8926478;OE3328554	89807	Contitech	Contitech	MotoDiely SK s.r.o.	Náhradné diely	Rozvodová sada	PRT	Rozvodová sada Contitech	Rozvodová sada Contitech	Rozvodová sada Contitech. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava			EUR	23	101.75	125.15	155.95	191.82	53.3	15	163.05		€/ks		9	DC-WIEN Viedeň	Na ceste	2–3 dni	3	2	1	1	Blister	2–3 dni	4.82	5.35	91	145	87		91x145x87 mm	Škoda Octavia III (5E) 2013–2020	2013	2020		8708.99	Nemecko	Nový	24							https://cdn.mds.sk/img/mds-prt-000046.jpg	https://cdn.mds.sk/doc/mds-prt-000046.pdf	áno	2026-06-02
47	MDS-PRT-000047	8591888880676	BOS55649	OE2436363;OE9782613;OE7049927	93318	Bosch	Bosch	MotoDiely SK s.r.o.	Náhradné diely	Alternátor	PRT	Alternátor Bosch	Alternátor Bosch	Alternátor Bosch. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť. Repasovaný diel s vratnou zálohou.	Zadná náprava		Zadná náprava	Pravá		EUR	23	111.06	136.60	152.47	187.54	37.3	0			€/ks	66.08	36	DC-PRG Praha	Na ceste	2–3 dni	3	1	2	1	Fólia	2–3 dni	10.89	13.15	355	187	34		355x187x34 mm	Volkswagen Golf VII 2012–2020	2012	2020		8708.99	Španielsko	Repasovaný	24							https://cdn.mds.sk/img/mds-prt-000047.jpg	https://cdn.mds.sk/doc/mds-prt-000047.pdf	áno	2026-06-02
48	MDS-RIM-000048	8592217043038	BOR938818		15492	Borbet	Borbet	MotoDiely SK s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Borbet 6.0Jx16 4x100 ET50	Oceľový disk Borbet 6.0Jx16, 4x100, ET50	Oceľový disk Borbet, 6.0Jx16, rozteč 4x100, ET50. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	6.0Jx16 4x100 ET50				EUR	23	65.92	81.08	98.82	121.55	49.9	15	103.32		€/ks		361	KE-03 Košice	Skladom	24 h	1	1	4	4	Plastová nádoba	24 h	10.70	11.78	450	450	150		450x450x150 mm	Univerzálne			TÜV / ECE	8708.70	Taliansko	Nový	24							https://cdn.mds.sk/img/mds-rim-000048.jpg	https://cdn.mds.sk/doc/mds-rim-000048.pdf	áno	2026-06-02
49	MDS-PRT-000049	8591692845113	KYB353848	OE8121922	96628	KYB	KYB	MotoDiely SK s.r.o.	Náhradné diely	Tlmič pruženia	PRT	Tlmič pruženia KYB	Tlmič pruženia KYB	Tlmič pruženia KYB. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.				Sada		EUR	23	60.96	74.98	84.41	103.82	38.5	0			€/ks		259	KE-03 Košice	Skladom	24 h	1	1	4	4	Plastová nádoba	24 h	9.65	10.45	273	277	132		273x277x132 mm	Audi A4 B8 2007–2015	2007	2015		8708.99	Turecko	Nový	24							https://cdn.mds.sk/img/mds-prt-000049.jpg	https://cdn.mds.sk/doc/mds-prt-000049.pdf	áno	2026-06-02
50	MDS-FLU-000050	8597021355698	SHE43958		89310	Shell	Shell	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Shell 10W-40 20 L	Syntetický olej Shell 10W-40, balenie 20 L	Plne syntetický motorový olej Shell 10W-40. Normy ACEA A3/B4, API SN, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	10W-40 / 20 L				EUR	23	126.57	155.68	163.38	200.96	29.1	15	170.82	10.05	€/L		9	ZA-02 Žilina	Na ceste	2–3 dni	3	5	4	1	Fólia	2–3 dni	18.50	21.07	261	253	327	20.00	261x253x327 mm	Univerzálne			ACEA A3/B4 / API SN	3819.00	Česko	Nový	0					10W-40	ACEA A3/B4, API SN	https://cdn.mds.sk/img/mds-flu-000050.jpg	https://cdn.mds.sk/doc/mds-flu-000050.pdf	áno	2026-06-02
51	MDS-FLU-000051	8594739473126	LIQ904253		19706	Liqui Moly	Liqui Moly	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Kvapalina do ostrekovačov	FLU	Kvapalina do ostrekovačov Liqui Moly 3 L	Kvapalina do ostrekovačov Liqui Moly, 3 L, —	Kvapalina do ostrekovačov Liqui Moly, norma —, balenie 3 L. Pripravená na priame použitie, v súlade s technickými špecifikáciami výrobcov vozidiel.	Balenie	3 L				EUR	23	6.90	8.49	8.95	11.01	29.7	10	9.91	3.67	€/L		292	DC-PRG Praha	Skladom	24 h	1	1	4	1	Fólia	24 h	3.07	3.63	119	96	338	3.00	119x96x338 mm	Univerzálne			—	3819.00	Česko	Nový	0							https://cdn.mds.sk/img/mds-flu-000051.jpg	https://cdn.mds.sk/doc/mds-flu-000051.pdf	áno	2026-06-02
52	MDS-ACC-000052	8599114678660	KEG873333		85353	Kegel	Kegel	MotoDiely SK s.r.o.	Autodoplnky	Autopoťahy (sada)	ACC	Autopoťahy (sada) Kegel	Autopoťahy (sada) Kegel, béžová	Autopoťahy (sada) Kegel. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Béžová			Béžová	EUR	23	60.61	74.55	82.38	101.33	35.9	10	91.20		€/ks		244	BA-01 Bratislava	Skladom	24 h	1	1	2	1	Plastová nádoba	24 h	1.18	1.35	255	121	141		255x121x141 mm	Univerzálne				8708.29	Japonsko	Nový	12							https://cdn.mds.sk/img/mds-acc-000052.jpg	https://cdn.mds.sk/doc/mds-acc-000052.pdf	áno	2026-06-02
53	MDS-BRK-000053	8593842498187	ATE682124	OE2323049;OE5204459	32103	ATE	ATE	MotoDiely SK s.r.o.	Brzdový systém	Brzdové platničky	BRK	Brzdové platničky ATE	Brzdové platničky ATE, priemer 300 mm	Brzdové platničky značky ATE s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava			EUR	23	45.13	55.51	60.40	74.29	33.8	0			€/ks		368	DC-WIEN Viedeň	Skladom	24 h	1	4	1	1	Sada v krabici	24 h	8.35	9.97	300	300	33		300x300x33 mm	Ford Focus III 2010–2018	2010	2018	ECE R90	8708.30	Čína	Nový	24							https://cdn.mds.sk/img/mds-brk-000053.jpg	https://cdn.mds.sk/doc/mds-brk-000053.pdf	áno	2026-06-02
54	MDS-ACC-000054	8594473647104	PET175759		67619	Petex	Petex	MotoDiely SK s.r.o.	Autodoplnky	Gumové koberce (sada)	ACC	Gumové koberce (sada) Petex	Gumové koberce (sada) Petex, čierna	Gumové koberce (sada) Petex. Kvalitné spracovanie, jednoduchá montáž, univerzálne alebo modelovo špecifické prevedenie.	Prevedenie	Sada			Čierna	EUR	23	13.50	16.61	20.19	24.83	49.6	15	21.11		€/ks		460	DC-PRG Praha	Skladom	24 h	1	2	4	1	Fólia	24 h	5.81	6.81	321	383	127		321x383x127 mm	Univerzálne				8708.29	Španielsko	Nový	12							https://cdn.mds.sk/img/mds-acc-000054.jpg	https://cdn.mds.sk/doc/mds-acc-000054.pdf	áno	2026-06-02
55	MDS-RIM-000055	8596325953272	RON549728		71186	Ronal	Ronal	MotoDiely SK s.r.o.	Disky	Oceľový disk	RIM	Oceľový disk Ronal 7.0Jx16 5x112 ET45	Oceľový disk Ronal 7.0Jx16, 5x112, ET45	Oceľový disk Ronal, 7.0Jx16, rozteč 5x112, ET45. Certifikované (TÜV), vhodné na celoročné použitie, povrchová úprava lakovaním.	Rozmer	7.0Jx16 5x112 ET45				EUR	23	55.07	67.74	76.27	93.81	38.5	0			€/ks		153	DC-PRG Praha	Skladom	24 h	1	1	4	1	Kartón	24 h	7.30	9.05	450	450	175		450x450x175 mm	Univerzálne			TÜV / ECE	8708.70	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-rim-000055.jpg	https://cdn.mds.sk/doc/mds-rim-000055.pdf	nie	2026-06-02
56	MDS-LGT-000056	8596506098358	BOS590096		47827	Bosch	Bosch	MotoDiely SK s.r.o.	Osvetlenie a viditeľnosť	Žiarovka H7	LGT	Žiarovka H7 Bosch	Žiarovka H7 Bosch	Žiarovka H7 Bosch. Vysoká svietivosť / dokonalé stieranie, dlhá životnosť, schválené pre cestnú prevádzku (ECE).	Balenie	2 ks (pár)				EUR	23	5.53	6.80	8.08	9.94	46.1	0			€/ks		456	BA-01 Bratislava	Skladom	24 h	1	2	4	4	Fólia	24 h	0.09	0.11	546	58	50		546x58x50 mm	BMW 5 F10 2010–2017	2010	2017	ECE R37/R112	8512.20	Čína	Nový	12							https://cdn.mds.sk/img/mds-lgt-000056.jpg	https://cdn.mds.sk/doc/mds-lgt-000056.pdf	áno	2026-06-02
57	MDS-BRK-000057	8597298259521	BOS422042	OE6587495;OE8948107;OE9712957	90805	Bosch	Bosch	MotoDiely SK s.r.o.	Brzdový systém	Brzdové kotúče	BRK	Brzdové kotúče Bosch	Brzdové kotúče Bosch, priemer 288 mm	Brzdové kotúče značky Bosch s priemerom 288 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Predná/Zadná náprava		Predná/Zadná náprava	Ľavá		EUR	23	63.31	77.87	85.45	105.10	35.0	10	94.59		€/ks		25	KE-03 Košice	Skladom	24 h	1	4	2	4	Sada v krabici	24 h	3.75	4.34	288	288	64		288x288x64 mm	Volkswagen Golf VI (5K) 2008–2013	2008	2013	ECE R90	8708.30	Čína	Nový	24							https://cdn.mds.sk/img/mds-brk-000057.jpg	https://cdn.mds.sk/doc/mds-brk-000057.pdf	áno	2026-06-02
58	MDS-FLU-000058	8593097289622	CAS871574		99224	Castrol	Castrol	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Castrol 5W-30 5 L	Syntetický olej Castrol 5W-30, balenie 5 L	Plne syntetický motorový olej Castrol 5W-30. Normy ACEA A5/B5, API SN PLUS, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	5W-30 / 5 L				EUR	23	52.26	64.28	70.51	86.73	34.9	0		17.35	€/L		0	ZA-02 Žilina	Na objednávku	14 dní	14	1	1	1	Kartón	14 dní	4.70	5.35	168	293	133	5.00	168x293x133 mm	Univerzálne			ACEA A5/B5 / API SN PLUS	3819.00	Slovensko	Nový	0					5W-30	ACEA A5/B5, API SN PLUS	https://cdn.mds.sk/img/mds-flu-000058.jpg	https://cdn.mds.sk/doc/mds-flu-000058.pdf	áno	2026-06-02
59	MDS-PRT-000059	8598585497336	FAG302559	OE3905518;OE8711874	83149	FAG	FAG	MotoDiely SK s.r.o.	Náhradné diely	Ložisko kolesa	PRT	Ložisko kolesa FAG	Ložisko kolesa FAG	Ložisko kolesa FAG. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Predná náprava		Predná náprava	Pravá		EUR	23	55.12	67.80	78.80	96.92	43.0	10	87.23		€/ks		344	KE-03 Košice	Skladom	24 h	1	1	2	1	Blister	24 h	7.45	8.85	291	273	247		291x273x247 mm	Mercedes-Benz C W204 2007–2014	2007	2014		8708.99	Turecko	Nový	24							https://cdn.mds.sk/img/mds-prt-000059.jpg	https://cdn.mds.sk/doc/mds-prt-000059.pdf	áno	2026-06-02
60	MDS-FLU-000060	8594733848425	LIQ124532		90698	Liqui Moly	Liqui Moly	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Liqui Moly 15W-40 5 L	Syntetický olej Liqui Moly 15W-40, balenie 5 L	Plne syntetický motorový olej Liqui Moly 15W-40. Normy ACEA A5/B5, API SP, schválenia VW/MB/BMW. Balenie 5 L.	Viskozita/Balenie	15W-40 / 5 L				EUR	23	38.36	47.18	48.82	60.05	27.3	0		12.01	€/L		0	DC-WIEN Viedeň	Na objednávku	10 dní	10	1	1	1	Sada v krabici	10 dní	4.70	5.15	299	178	194	5.00	299x178x194 mm	Univerzálne			ACEA A5/B5 / API SP	3819.00	Taliansko	Nový	0					15W-40	ACEA A5/B5, API SP	https://cdn.mds.sk/img/mds-flu-000060.jpg	https://cdn.mds.sk/doc/mds-flu-000060.pdf	áno	2026-06-02
61	MDS-BRK-000061	8598026206725	CIF992105	OE1992583;OE2500901;OE4896008	47941	Cifam	Cifam	MotoDiely SK s.r.o.	Brzdový systém	Brzdový strmeň	BRK	Brzdový strmeň Cifam	Brzdový strmeň Cifam, priemer 300 mm	Brzdový strmeň značky Cifam s priemerom 300 mm. Schválené podľa ECE R90, povrchová úprava proti korózii, vyvážené pre nízku hlučnosť.	Os kolesa		Os kolesa	Ľavá		EUR	23	133.64	164.38	187.33	230.42	40.2	5	218.90		€/ks	24.02	107	BA-01 Bratislava	Skladom	24 h	1	1	2	4	Sada v krabici	24 h	0.85	0.91	300	300	88		300x300x88 mm	Audi A6 C7 2011–2018	2011	2018	ECE R90	8708.30	Španielsko	Nový	24							https://cdn.mds.sk/img/mds-brk-000061.jpg	https://cdn.mds.sk/doc/mds-brk-000061.pdf	áno	2026-06-02
62	MDS-FLU-000062	8592054932960	LIQ877161		66059	Liqui Moly	Liqui Moly	MotoDiely SK s.r.o.	Prevádzkové kvapaliny	Motorový olej	FLU	Motorový olej Liqui Moly 10W-40 20 L	Syntetický olej Liqui Moly 10W-40, balenie 20 L	Plne syntetický motorový olej Liqui Moly 10W-40. Normy ACEA C2, API SN PLUS, schválenia VW/MB/BMW. Balenie 20 L.	Viskozita/Balenie	10W-40 / 20 L				EUR	23	197.26	242.63	276.60	340.22	40.2	0		17.01	€/L		239	DC-WIEN Viedeň	Skladom	24 h	1	1	1	2	Kartón	24 h	18.50	20.11	209	159	218	20.00	209x159x218 mm	Univerzálne			ACEA C2 / API SN PLUS	3819.00	Poľsko	Nový	0					10W-40	ACEA C2, API SN PLUS	https://cdn.mds.sk/img/mds-flu-000062.jpg	https://cdn.mds.sk/doc/mds-flu-000062.pdf	nie	2026-06-02
63	MDS-PRT-000063	8598414593321	SKF511410	OE7801762	30078	SKF	SKF	MotoDiely SK s.r.o.	Náhradné diely	Ložisko kolesa	PRT	Ložisko kolesa SKF	Ložisko kolesa SKF	Ložisko kolesa SKF. Presné lícovanie podľa OE špecifikácie, overená spoľahlivosť a životnosť.	Motor		Motor	Ľavá		EUR	23	39.21	48.23	53.54	65.85	36.5	0			€/ks		7	DC-PRG Praha	Na ceste	2–3 dni	3	5	2	2	Sada v krabici	2–3 dni	3.06	3.77	186	294	114		186x294x114 mm	Audi A6 C7 2011–2018	2011	2018		8708.99	Japonsko	Nový	24							https://cdn.mds.sk/img/mds-prt-000063.jpg	https://cdn.mds.sk/doc/mds-prt-000063.pdf	áno	2026-06-02
